record_id,timestamp,plant_id,store_id,sku,qty_in,qty_out,balance_before,balance_after,movement_type,reason_code,expiry_date,qty out 
INV_510746,4/17/2025 19:33,Shepperton_Plant,,Whole Wheat,1676,0,46000,47676,production,Manual Correction,4/23/2025,0
INV_500058,2/8/2025 23:10,,STORE_172,High Energy Brown,0,233,0,-233,store_sale,Shrinkage,2/13/2025,233
INV_516060,5/13/2025 20:38,Shepperton_Plant,,Wholegrain Brown,0,11,50713,50702,stock_adjustment,Damaged,5/18/2025,11
INV_511010,6/5/2025 18:13,,STORE_195,High Energy Brown,0,275,-905,-1180,store_sale,Damaged,6/10/2025,275
INV_508405,7/5/2025 15:40,Willowvale_Plant,,Seed Loaf,765,0,8706,9471,production,Manual Correction,7/11/2025,0
INV_504179,3/23/2025 13:12,Shepperton_Plant,,Family Loaf,0,930,4887,3957,dispatch,Shrinkage,3/30/2025,930
INV_517588,6/20/2025 3:36,Willowvale_Plant,,Seed Loaf,12,0,40310,40322,stock_adjustment,Manual Correction,6/26/2025,0
INV_512798,2/17/2025 19:46,,STORE_016,High Energy White,97,0,38,135,return_from_store,Sale,2/22/2025,0
INV_515455,3/23/2025 10:38,Willowvale_Plant,,Soft White,1488,0,69526,71014,production,Damaged,3/28/2025,0
INV_501649,2/16/2025 15:51,Shepperton_Plant,,High Energy Brown,0,831,3960,3129,dispatch,Dispatch to Store,2/21/2025,831
INV_504636,7/7/2025 8:53,Willowvale_Plant,,Seed Loaf,1162,0,8377,9539,production,Expired Waste,7/13/2025,0
INV_502510,2/5/2025 21:16,Willowvale_Plant,,High Energy White,0,23,10386,10363,stock_adjustment,Sale,2/10/2025,23
INV_500938,2/8/2025 22:38,Shepperton_Plant,,Whole Wheat,44,0,-3623,-3579,stock_adjustment,Dispatch to Store,2/14/2025,0
INV_500395,6/13/2025 13:16,Willowvale_Plant,,Seed Loaf,24,0,4959,4983,stock_adjustment,Dispatch to Store,6/19/2025,0
INV_517917,1/29/2025 23:39,Willowvale_Plant,,Soft White,0,46,75922,75876,waste,,2/3/2025,46
INV_514254,3/27/2025 17:00,,STORE_096,Wholegrain Brown,0,106,-131,-237,store_sale,Expired Waste,4/1/2025,106
INV_511650,4/22/2025 18:38,Shepperton_Plant,,Soft White,1630,0,24052,25682,production,Production,4/27/2025,0
INV_503870,6/14/2025 15:48,,STORE_141,High Energy White,51,0,-133,-82,return_from_store,Shrinkage,6/19/2025,0
INV_517665,3/21/2025 15:39,,STORE_010,High Energy White,89,0,250,339,return_from_store,Manual Correction,3/26/2025,0
INV_502907,3/17/2025 22:04,Willowvale_Plant,,Family Loaf,16,0,6200,6216,stock_adjustment,Damaged,3/24/2025,0
INV_513063,1/11/2025 22:22,Shepperton_Plant,,Whole Wheat,0,138,60029,59891,waste,Production,1/17/2025,138
INV_505993,3/24/2025 14:06,Willowvale_Plant,,Family Loaf,20,0,1009,1029,stock_adjustment,Dispatch to Store,3/31/2025,0
INV_512238,2/27/2025 23:31,Willowvale_Plant,,High Energy White,833,0,45684,46517,production,Damaged,3/4/2025,0
INV_517236,4/27/2025 23:01,Willowvale_Plant,,High Energy White,0,505,57429,56924,dispatch,Dispatch to Store,5/2/2025,505
INV_504415,3/11/2025 10:03,Shepperton_Plant,,Family Loaf,0,77,3839,3762,waste,Sale,3/18/2025,77
INV_515330,6/15/2025 14:35,Shepperton_Plant,,High Energy White,0,1492,34122,32630,dispatch,Dispatch to Store,6/20/2025,1492
INV_513736,3/20/2025 12:49,,STORE_196,Wholegrain Brown,4945,0,30,121,return_from_store,Damaged,3/25/2025,0
INV_513464,3/30/2025 17:45,Willowvale_Plant,,High Energy White,0,1196,46236,45040,dispatch,Expired Waste,4/4/2025,1196
INV_513206,1/5/2025 9:02,Shepperton_Plant,,Whole Wheat,1640,0,59765,61405,production,Expired Waste,1/11/2025,0
INV_503949,3/29/2025 6:22,,STORE_097,Whole Wheat,0,140,129,-11,store_sale,Dispatch to Store,4/4/2025,140
INV_500826,4/1/2025 11:28,Shepperton_Plant,,Whole Wheat,1353,0,-3481,-2128,production,Return from Store,4/7/2025,0
INV_510575,5/7/2025 19:21,,STORE_008,Seed Loaf,0,148,-94,-242,store_sale,Production,5/13/2025,148
INV_502072,6/7/2025 19:34,,STORE_124,High Energy White,0,125,0,-125,store_sale,Damaged,6/12/2025,125
INV_505822,2/22/2025 1:48,,STORE_112,High Energy Brown,51,0,0,51,return_from_store,Return from Store,2/27/2025,0
INV_510981,4/18/2025 3:53,Shepperton_Plant,,Seed Loaf,22,0,23202,23224,stock_adjustment,Return from Store,4/24/2025,0
INV_503513,1/7/2025 21:09,,STORE_052,Whole Wheat,119,0,-95,24,return_from_store,Production,1/13/2025,0
INV_513631,2/5/2025 23:47,Shepperton_Plant,,Seed Loaf,883,0,38960,39843,production,Sale,2/11/2025,0
INV_507964,3/6/2025 9:39,Shepperton_Plant,,High Energy White,861,0,22588,23449,production,Dispatch to Store,3/11/2025,0
INV_517942,5/25/2025 1:09,,STORE_118,Seed Loaf,0,92,-412,-504,store_sale,Sale,5/31/2025,92
INV_507482,4/25/2025 21:19,Willowvale_Plant,,Wholegrain Brown,0,198,46108,45910,waste,Shrinkage,4/30/2025,198
INV_515684,6/26/2025 16:28,Willowvale_Plant,,Family Loaf,0,549,40079,39530,dispatch,Damaged,7/3/2025,549
INV_512674,7/4/2025 23:03,,STORE_025,Family Loaf,0,189,-74,-263,store_sale,Sale,7/11/2025,189
INV_500766,7/8/2025 5:44,,STORE_099,High Energy White,93,0,0,93,return_from_store,Return from Store,7/13/2025,0
INV_511117,5/27/2025 15:24,,STORE_159,Seed Loaf,0,290,101,-189,store_sale,Dispatch to Store,6/2/2025,290
INV_503782,1/21/2025 9:16,Shepperton_Plant,,Wholegrain Brown,0,164,16945,16781,waste,Production,1/26/2025,164
INV_514401,7/5/2025 8:37,Willowvale_Plant,,Soft White,34,0,65837,65871,stock_adjustment,Manual Correction,7/10/2025,0
INV_509336,6/2/2025 5:51,Willowvale_Plant,,Whole Wheat,0,1307,-1912,-3219,dispatch,Return from Store,6/8/2025,1307
INV_517649,2/15/2025 21:20,Willowvale_Plant,,High Energy Brown,16,0,87966,87982,stock_adjustment,Sale,2/20/2025,0
INV_502860,1/7/2025 16:42,Shepperton_Plant,,High Energy White,0,1496,5838,4342,dispatch,Shrinkage,1/12/2025,1496
INV_501221,7/24/2025 4:12,Willowvale_Plant,,Seed Loaf,0,1364,2482,1118,dispatch,Return from Store,7/30/2025,1364
INV_511828,2/10/2025 2:06,,STORE_092,High Energy White,0,291,-86,-377,store_sale,Manual Correction,2/15/2025,291
INV_504864,6/29/2025 14:11,,STORE_097,Whole Wheat,97,0,-11,86,return_from_store,Expired Waste,7/5/2025,0
INV_509827,3/1/2025 8:53,,STORE_104,Family Loaf,0,128,-102,-230,store_sale,Dispatch to Store,3/8/2025,128
INV_517328,4/16/2025 20:44,,STORE_090,High Energy White,30,0,-21,9,return_from_store,Expired Waste,4/21/2025,0
INV_504924,1/3/2025 21:30,Willowvale_Plant,,Family Loaf,0,1489,1953,464,dispatch,Damaged,1/10/2025,1489
INV_504532,4/9/2025 16:28,Willowvale_Plant,,Soft White,0,1099,30891,29792,dispatch,Manual Correction,4/14/2025,1099
INV_501672,6/14/2025 2:26,Willowvale_Plant,,Whole Wheat,0,48,-2465,-2513,stock_adjustment,Shrinkage,6/20/2025,48
INV_514604,2/12/2025 20:56,Shepperton_Plant,,High Energy Brown,524,0,42604,43128,production,Return from Store,2/17/2025,0
INV_514384,6/3/2025 15:45,Shepperton_Plant,,Seed Loaf,1619,0,39122,40741,production,Dispatch to Store,6/9/2025,0
INV_504055,3/17/2025 1:13,Shepperton_Plant,,Seed Loaf,12,0,7817,7829,stock_adjustment,Sale,3/23/2025,0
INV_506952,3/31/2025 5:50,Shepperton_Plant,,Whole Wheat,0,23,35019,34996,waste,Return from Store,4/6/2025,23
INV_514525,7/3/2025 15:27,Willowvale_Plant,,Soft White,0,130,66981,66851,waste,Dispatch to Store,7/8/2025,130
INV_514855,4/13/2025 4:08,Willowvale_Plant,,Seed Loaf,0,37,38731,38694,stock_adjustment,Shrinkage,4/19/2025,37
INV_511945,2/25/2025 6:16,,STORE_001,Whole Wheat,43,0,-267,-224,return_from_store,Shrinkage,3/3/2025,0
INV_513176,5/22/2025 9:13,Willowvale_Plant,,Family Loaf,0,191,31658,31467,waste,Return from Store,5/29/2025,191
INV_512414,7/19/2025 11:16,,STORE_193,Seed Loaf,40,0,34,74,return_from_store,Expired Waste,7/25/2025,0
INV_516926,2/7/2025 9:56,Shepperton_Plant,,Soft White,0,68,23808,23740,waste,Expired Waste,2/12/2025,68
INV_509487,1/25/2025 4:48,Willowvale_Plant,,High Energy Brown,1246,0,45191,46437,production,Return from Store,1/30/2025,0
INV_511457,3/4/2025 4:23,Willowvale_Plant,,Family Loaf,0,20,16317,16297,waste,Expired Waste,3/11/2025,20
INV_516008,7/26/2025 14:10,,STORE_167,Wholegrain Brown,16,0,-198,-182,return_from_store,Expired Waste,7/31/2025,0
INV_504317,4/27/2025 17:47,Shepperton_Plant,,Soft White,0,170,31141,30971,waste,Dispatch to Store,5/2/2025,170
INV_513603,4/20/2025 12:07,Willowvale_Plant,,High Energy White,1933,0,44623,46556,production,Sale,4/25/2025,0
INV_507385,6/6/2025 7:59,Shepperton_Plant,,High Energy White,36,0,21793,21829,stock_adjustment,Production,6/11/2025,0
INV_505519,3/20/2025 18:18,Shepperton_Plant,,Family Loaf,0,82,9538,9456,waste,Sale,3/27/2025,82
INV_500858,4/30/2025 11:02,,STORE_062,High Energy White,52,0,0,52,return_from_store,Damaged,5/5/2025,0
INV_510657,7/9/2025 12:15,,STORE_152,Whole Wheat,0,271,140,-131,store_sale,Damaged,7/15/2025,271
INV_504439,7/15/2025 19:49,Willowvale_Plant,,High Energy White,542,0,15780,16322,production,Production,7/20/2025,0
INV_509033,3/22/2025 14:36,,STORE_141,High Energy White,56,0,-168,-112,return_from_store,Damaged,3/27/2025,0
INV_515601,5/8/2025 4:52,Willowvale_Plant,,High Energy Brown,690,0,77615,78305,production,Shrinkage,5/13/2025,0
INV_500595,7/26/2025 18:22,Willowvale_Plant,,High Energy Brown,0,118,2924,2806,waste,Production,7/31/2025,118
INV_515454,3/17/2025 4:56,Shepperton_Plant,,Whole Wheat,41,0,67671,67712,stock_adjustment,Damaged,3/23/2025,0
INV_507799,7/8/2025 16:02,Willowvale_Plant,,High Energy White,0,130,29131,29001,waste,Sale,7/13/2025,130
INV_509186,4/23/2025 23:39,Shepperton_Plant,,High Energy White,1406,0,21680,23086,production,Expired Waste,4/28/2025,0
INV_501951,1/20/2025 14:23,,STORE_155,High Energy Brown,0,198,0,-198,store_sale,Production,1/25/2025,198
INV_505276,7/27/2025 22:04,Willowvale_Plant,,Family Loaf,0,1319,-454,-1773,dispatch,Damaged,8/3/2025,1319
INV_513618,6/27/2025 21:51,Shepperton_Plant,,Wholegrain Brown,0,64,51923,51859,waste,Damaged,7/2/2025,64
INV_516445,1/27/2025 16:48,Shepperton_Plant,,Wholegrain Brown,0,1222,49838,48616,dispatch,Production,2/1/2025,1222
INV_512248,4/5/2025 19:13,Shepperton_Plant,,Wholegrain Brown,0,101,44869,44768,waste,Return from Store,4/10/2025,101
INV_506944,2/5/2025 5:37,,STORE_068,High Energy White,52,0,157,209,return_from_store,Sale,2/10/2025,0
INV_507830,7/18/2025 7:47,Shepperton_Plant,,High Energy White,0,1412,24954,23542,dispatch,Damaged,7/23/2025,1412
INV_502513,5/26/2025 4:55,Shepperton_Plant,,Wholegrain Brown,0,607,8949,8342,dispatch,Manual Correction,5/31/2025,607
INV_506732,7/28/2025 0:12,Shepperton_Plant,,High Energy Brown,0,1172,20516,19344,dispatch,Damaged,8/2/2025,1172
INV_505559,1/25/2025 1:56,Shepperton_Plant,,Wholegrain Brown,1858,0,15385,17243,production,Sale,1/30/2025,0
INV_517958,7/22/2025 17:15,,STORE_068,High Energy White,98,0,282,380,return_from_store,Dispatch to Store,7/27/2025,0
INV_507860,1/27/2025 9:59,,STORE_130,Wholegrain Brown,63,0,-40,23,return_from_store,Manual Correction,2/1/2025,0
INV_514930,1/12/2025 0:36,Shepperton_Plant,,Family Loaf,1585,0,93748,95333,production,Return from Store,1/19/2025,0
INV_504700,1/4/2025 16:19,Willowvale_Plant,,Whole Wheat,1734,0,-9668,-7934,production,Damaged,1/10/2025,0
INV_502233,4/30/2025 18:25,Willowvale_Plant,,High Energy White,667,0,4339,5006,production,Damaged,5/5/2025,0
INV_517021,3/11/2025 12:40,Willowvale_Plant,,Seed Loaf,0,30,40254,40224,stock_adjustment,Return from Store,3/17/2025,30
INV_507956,1/29/2025 11:13,,STORE_051,High Energy White,103,0,-223,-120,return_from_store,Production,2/3/2025,0
INV_501176,4/5/2025 20:36,,STORE_114,High Energy White,105,0,-245,-140,return_from_store,Damaged,4/10/2025,0
INV_513633,3/27/2025 11:41,Shepperton_Plant,,Seed Loaf,0,94,39843,39749,waste,Expired Waste,4/2/2025,94
INV_514746,1/14/2025 13:44,Willowvale_Plant,,Whole Wheat,0,24,36525,36501,waste,Manual Correction,1/20/2025,24
INV_514258,6/3/2025 6:44,,STORE_071,Seed Loaf,18,0,-185,-167,return_from_store,Return from Store,6/9/2025,0
INV_514481,5/2/2025 15:03,,STORE_002,Whole Wheat,0,99,-302,-401,store_sale,Return from Store,5/8/2025,99
INV_515642,3/7/2025 23:27,Willowvale_Plant,,High Energy Brown,0,9,78169,78160,stock_adjustment,Dispatch to Store,3/12/2025,9
INV_512272,2/23/2025 12:08,Willowvale_Plant,,Wholegrain Brown,0,6,67046,67040,stock_adjustment,Return from Store,2/28/2025,6
INV_513538,2/14/2025 18:01,,STORE_020,Seed Loaf,68,0,224,292,return_from_store,Manual Correction,2/20/2025,0
INV_517183,4/10/2025 14:43,,STORE_195,Whole Wheat,0,77,-19,-96,store_sale,Sale,4/16/2025,77
INV_504241,4/26/2025 22:17,Willowvale_Plant,,Seed Loaf,20,0,12176,12196,stock_adjustment,Damaged,5/2/2025,0
INV_505424,7/26/2025 7:42,Shepperton_Plant,,Wholegrain Brown,0,436,10403,9967,dispatch,Shrinkage,7/31/2025,436
INV_507447,4/26/2025 11:02,,STORE_134,Wholegrain Brown,73,0,0,73,return_from_store,Return from Store,5/1/2025,0
INV_503401,2/13/2025 23:49,Willowvale_Plant,,High Energy Brown,0,435,13106,12671,dispatch,Shrinkage,2/18/2025,435
INV_507492,7/3/2025 10:57,,STORE_061,Soft White,0,162,-2,-164,store_sale,Shrinkage,7/8/2025,162
INV_513297,1/20/2025 7:09,,STORE_031,Wholegrain Brown,0,118,-336,-454,store_sale,Manual Correction,1/25/2025,118
INV_501550,5/18/2025 10:00,Shepperton_Plant,,High Energy Brown,0,914,2247,1333,dispatch,Manual Correction,5/23/2025,914
INV_501009,7/23/2025 1:52,,STORE_124,Seed Loaf,108,0,0,108,return_from_store,Expired Waste,7/29/2025,0
INV_512186,1/23/2025 0:10,Shepperton_Plant,,High Energy Brown,0,81,49475,49394,waste,Damaged,1/28/2025,81
INV_514048,4/2/2025 2:53,,STORE_036,High Energy White,57,0,-6,51,return_from_store,Production,4/7/2025,0
INV_505095,5/22/2025 14:35,,STORE_133,High Energy Brown,57,0,230,287,return_from_store,Damaged,5/27/2025,0
INV_500648,6/22/2025 6:08,Shepperton_Plant,,Seed Loaf,528,0,211,739,production,Damaged,6/28/2025,0
INV_511786,3/26/2025 22:24,Willowvale_Plant,,Seed Loaf,1449,0,9065,10514,production,Production,4/1/2025,0
INV_504975,7/6/2025 19:05,,STORE_178,High Energy Brown,66,0,48,114,return_from_store,Sale,7/11/2025,0
INV_515196,4/1/2025 11:47,Willowvale_Plant,,High Energy White,0,33,52599,52566,stock_adjustment,Expired Waste,4/6/2025,33
INV_513058,5/24/2025 13:49,Shepperton_Plant,,High Energy White,0,20,19114,19094,stock_adjustment,Return from Store,5/29/2025,20
INV_510712,7/25/2025 6:42,,STORE_197,Soft White,0,153,-386,-539,store_sale,Sale,7/30/2025,153
INV_508742,1/22/2025 23:04,Shepperton_Plant,,Seed Loaf,0,157,23560,23403,waste,Manual Correction,1/28/2025,157
INV_508169,2/27/2025 21:06,Shepperton_Plant,,Whole Wheat,0,13,32543,32530,stock_adjustment,Return from Store,3/5/2025,13
INV_510984,3/29/2025 0:41,Willowvale_Plant,,Family Loaf,1582,0,17175,18757,production,Damaged,4/5/2025,0
INV_506860,2/20/2025 11:37,,STORE_113,Soft White,0,238,-257,-495,store_sale,Manual Correction,2/25/2025,238
INV_515033,4/19/2025 17:06,Shepperton_Plant,,Wholegrain Brown,627,0,50218,50845,production,Shrinkage,4/24/2025,0
INV_507027,4/7/2025 8:35,Shepperton_Plant,,Wholegrain Brown,32,0,37703,37735,stock_adjustment,Production,4/12/2025,0
INV_510683,5/6/2025 22:31,,STORE_135,Soft White,0,215,-107,-322,store_sale,Sale,5/11/2025,215
INV_508699,6/3/2025 6:31,Shepperton_Plant,,High Energy Brown,43,0,26628,26671,stock_adjustment,Dispatch to Store,6/8/2025,0
INV_500211,1/15/2025 8:44,,STORE_178,High Energy Brown,48,0,0,48,return_from_store,Sale,1/20/2025,0
INV_511419,6/17/2025 10:24,,STORE_167,High Energy White,0,209,-379,-588,store_sale,Shrinkage,6/22/2025,209
INV_506343,5/14/2025 5:45,Willowvale_Plant,,Family Loaf,0,469,117,-352,dispatch,Dispatch to Store,5/21/2025,469
INV_501781,3/6/2025 8:14,Willowvale_Plant,,Soft White,0,34,7742,7708,stock_adjustment,Sale,3/11/2025,34
INV_503543,3/4/2025 8:09,,STORE_157,High Energy Brown,0,80,0,-80,store_sale,Dispatch to Store,3/9/2025,80
INV_501438,2/26/2025 2:01,,STORE_029,Whole Wheat,0,237,0,-237,store_sale,Return from Store,3/4/2025,237
INV_502868,6/19/2025 1:32,Shepperton_Plant,,Wholegrain Brown,1279,0,13763,15042,production,Sale,6/24/2025,0
INV_502434,1/6/2025 9:26,Shepperton_Plant,,Seed Loaf,36,0,3409,3445,stock_adjustment,Return from Store,1/12/2025,0
INV_506830,2/15/2025 12:11,,STORE_167,Seed Loaf,0,285,119,-166,store_sale,Expired Waste,2/21/2025,285
INV_504792,2/14/2025 11:52,Willowvale_Plant,,Seed Loaf,0,160,10822,10662,waste,Manual Correction,2/20/2025,160
INV_509420,7/22/2025 8:15,Shepperton_Plant,,Family Loaf,4978,42,58925,58883,stock_adjustment,Manual Correction,7/29/2025,42
INV_513244,4/1/2025 11:16,,STORE_052,Soft White,0,181,-68,-249,store_sale,Expired Waste,4/6/2025,181
INV_512368,6/8/2025 17:03,Shepperton_Plant,,Wholegrain Brown,0,683,45984,45301,dispatch,Return from Store,6/13/2025,683
INV_506475,5/9/2025 5:19,Willowvale_Plant,,Soft White,590,0,42166,42756,production,Dispatch to Store,5/14/2025,0
INV_509506,3/22/2025 8:12,,STORE_017,Soft White,116,0,-145,-29,return_from_store,Sale,3/27/2025,0
INV_514630,6/25/2025 19:00,Willowvale_Plant,,Wholegrain Brown,0,179,73128,72949,waste,Production,6/30/2025,179
INV_509798,1/16/2025 11:50,Willowvale_Plant,,High Energy Brown,24,0,48875,48899,stock_adjustment,Dispatch to Store,1/21/2025,0
INV_511917,7/10/2025 7:34,Shepperton_Plant,,Seed Loaf,0,108,29052,28944,waste,Dispatch to Store,7/16/2025,108
INV_511082,5/12/2025 13:16,Shepperton_Plant,,Wholegrain Brown,5,0,38866,38871,stock_adjustment,Production,5/17/2025,0
INV_500012,4/17/2025 6:05,Shepperton_Plant,,Family Loaf,0,1078,1929,851,dispatch,Damaged,4/24/2025,1078
INV_509792,6/13/2025 7:49,Willowvale_Plant,,Soft White,611,0,58566,59177,production,Damaged,6/18/2025,0
INV_500818,4/14/2025 3:14,,STORE_134,Whole Wheat,86,0,0,86,return_from_store,Shrinkage,4/20/2025,0
INV_515475,5/28/2025 22:20,Shepperton_Plant,,Wholegrain Brown,0,749,47192,46443,dispatch,Expired Waste,6/2/2025,749
INV_508184,6/14/2025 6:28,Shepperton_Plant,,Seed Loaf,33,0,29556,29589,stock_adjustment,Shrinkage,6/20/2025,0
INV_500453,2/1/2025 23:40,Willowvale_Plant,,Whole Wheat,0,376,-2684,-3060,dispatch,Sale,2/7/2025,376
INV_515270,1/9/2025 2:51,,STORE_061,High Energy White,48,0,-104,-56,return_from_store,Production,1/14/2025,0
INV_517823,3/3/2025 13:21,Shepperton_Plant,,Seed Loaf,0,984,42542,41558,dispatch,Damaged,3/9/2025,984
INV_503457,3/15/2025 23:56,Shepperton_Plant,,Soft White,1997,0,19940,21937,production,Damaged,3/20/2025,0
INV_516265,3/25/2025 5:56,Shepperton_Plant,,Family Loaf,0,587,105898,105311,dispatch,Manual Correction,4/1/2025,587
INV_516911,4/13/2025 4:52,Shepperton_Plant,,High Energy Brown,0,364,47375,47011,dispatch,Return from Store,4/18/2025,364
INV_510580,2/3/2025 2:13,,STORE_007,Whole Wheat,76,0,-192,-116,return_from_store,Expired Waste,2/9/2025,0
INV_514836,7/17/2025 23:41,Willowvale_Plant,,Whole Wheat,0,89,36161,36072,waste,Dispatch to Store,7/23/2025,89
INV_500940,5/3/2025 10:53,Shepperton_Plant,,High Energy White,0,28,-720,-748,stock_adjustment,Shrinkage,5/8/2025,28
INV_502739,7/5/2025 2:33,Willowvale_Plant,,Soft White,0,565,19704,19139,dispatch,Damaged,7/10/2025,565
INV_509604,1/31/2025 5:20,Shepperton_Plant,,Family Loaf,0,399,61806,61407,dispatch,Manual Correction,2/7/2025,399
INV_510591,2/10/2025 9:35,Willowvale_Plant,,Seed Loaf,643,0,12021,12664,production,Manual Correction,2/16/2025,0
INV_517941,4/4/2025 3:50,,STORE_015,Seed Loaf,0,67,-227,-294,store_sale,Shrinkage,4/10/2025,67
INV_509976,7/22/2025 0:32,Willowvale_Plant,,Whole Wheat,0,1008,2824,1816,dispatch,Manual Correction,7/28/2025,1008
INV_512788,2/28/2025 18:09,Willowvale_Plant,,Seed Loaf,0,958,15176,14218,dispatch,Shrinkage,3/6/2025,958
INV_517689,6/21/2025 6:48,Shepperton_Plant,,Seed Loaf,0,152,39025,38873,waste,Dispatch to Store,6/27/2025,152
INV_504071,5/15/2025 9:31,,STORE_019,Soft White,0,53,0,-53,store_sale,Manual Correction,5/20/2025,53
INV_501400,6/26/2025 22:20,,STORE_166,High Energy Brown,0,73,0,-73,store_sale,Sale,7/1/2025,73
INV_507690,3/12/2025 10:58,Willowvale_Plant,,Whole Wheat,1058,0,-1898,-840,production,Damaged,3/18/2025,0
INV_508222,3/24/2025 10:32,Willowvale_Plant,,Family Loaf,0,617,9742,9125,dispatch,Production,3/31/2025,617
INV_516093,6/2/2025 7:13,Shepperton_Plant,,Whole Wheat,0,33,57594,57561,stock_adjustment,Sale,6/8/2025,33
INV_506363,3/30/2025 1:36,,STORE_190,High Energy Brown,87,0,22,109,return_from_store,,4/4/2025,0
INV_505796,3/4/2025 17:54,Shepperton_Plant,,High Energy White,1797,0,21649,23446,production,Return from Store,3/9/2025,0
INV_503677,3/8/2025 9:13,,STORE_141,Soft White,0,255,-3,-258,store_sale,Production,3/13/2025,255
INV_516914,2/17/2025 1:07,Shepperton_Plant,,High Energy Brown,624,0,47011,47635,production,Production,2/22/2025,0
INV_516028,4/29/2025 23:06,Shepperton_Plant,,Seed Loaf,1020,0,42400,43420,production,Production,5/5/2025,0
INV_511285,1/2/2025 17:13,,STORE_002,Family Loaf,98,0,152,250,return_from_store,Manual Correction,1/9/2025,0
INV_514909,4/20/2025 13:36,Willowvale_Plant,,High Energy Brown,508,0,66730,67238,production,Manual Correction,4/25/2025,0
INV_511167,6/10/2025 5:42,Willowvale_Plant,,Family Loaf,0,22,16581,16559,waste,Expired Waste,6/17/2025,22
INV_505188,5/27/2025 18:02,Shepperton_Plant,,Wholegrain Brown,0,1059,9084,8025,dispatch,Sale,6/1/2025,1059
INV_511952,7/9/2025 11:29,Willowvale_Plant,,Whole Wheat,0,391,7774,7383,dispatch,Shrinkage,7/15/2025,391
INV_501108,7/29/2025 12:08,Willowvale_Plant,,Whole Wheat,0,178,-8223,-8401,waste,Return from Store,8/4/2025,178
INV_515320,1/6/2025 15:30,,STORE_165,Wholegrain Brown,0,160,45,-115,store_sale,Sale,1/11/2025,160
INV_503229,6/24/2025 1:01,Shepperton_Plant,,High Energy White,1726,0,7045,8771,production,Shrinkage,6/29/2025,0
INV_503502,4/9/2025 23:29,Willowvale_Plant,,Seed Loaf,0,694,9760,9066,dispatch,Damaged,4/15/2025,694
INV_512616,1/15/2025 3:20,Shepperton_Plant,,High Energy White,980,0,21057,22037,production,Manual Correction,1/20/2025,0
INV_510936,4/13/2025 23:31,,STORE_013,Soft White,0,263,-410,-673,store_sale,Shrinkage,4/18/2025,263
