dispatch_id,departure_time,expected_arrival,actual_arrival,plant_id,depot_id,vehicle_id,soft_white,high_energy_brown,whole_grain_loaf,low_gi_seed_loaf,total_quantity,dispatch_delay_minutes,hour,dayofweek
DSP_908413,2025-07-16 02:00:00,2025-07-16 04:20:00,2025-07-16 04:28:00,Shepperton_Plant,Bindura,TRUCK_132,1610,435,393,568,3006,8.0,2,Wednesday
DSP_900043,2025-01-01 06:00:00,2025-01-01 07:50:00,2025-01-01 08:04:00,Shepperton_Plant,Murehwa,TRUCK_120,1007,275,308,214,1804,14.0,6,Wednesday
DSP_903155,2025-03-13 06:00:00,2025-03-13 11:00:00,2025-03-13 11:01:00,Shepperton_Plant,Mutare,TRUCK_104,1087,460,415,322,2284,1.0,6,Thursday
DSP_907731,2025-06-28 03:00:00,2025-06-28 04:00:00,2025-06-28 04:09:00,Shepperton_Plant,Harare,TRUCK_133,1669,486,410,554,3119,9.0,3,Saturday
DSP_902894,2025-03-06 02:00:00,2025-03-06 02:50:00,2025-03-06 02:50:00,Shepperton_Plant,Hatcliff,TRUCK_138,1636,515,489,479,3119,0.0,2,Thursday
DSP_903757,2025-03-28 06:00:00,2025-03-28 06:50:00,2025-03-28 07:02:00,Shepperton_Plant,Hatcliff,TRUCK_008,1727,729,557,745,3758,12.0,6,Friday
DSP_902509,2025-02-26 05:00:00,2025-02-26 06:00:00,2025-02-26 06:09:00,Shepperton_Plant,Harare,TRUCK_117,1950,499,418,586,3453,9.0,5,Wednesday
DSP_901794,2025-02-09 03:00:00,2025-02-09 08:00:00,2025-02-09 08:00:00,Shepperton_Plant,Mutare,TRUCK_119,1374,403,444,417,2638,0.0,3,Sunday
DSP_906626,2025-06-02 06:00:00,2025-06-02 11:00:00,2025-06-02 10:57:00,Shepperton_Plant,Mutare,TRUCK_057,2412,546,576,499,4033,-3.0,6,Monday
DSP_900953,2025-01-22 02:00:00,2025-01-22 03:00:00,2025-01-22 03:12:00,Shepperton_Plant,Harare,TRUCK_073,1148,408,326,293,2175,12.0,2,Wednesday
DSP_904502,2025-04-14 03:00:00,2025-04-14 04:50:00,2025-04-14 05:00:00,Shepperton_Plant,Murehwa,TRUCK_034,1409,390,356,356,2511,10.0,3,Monday
DSP_902452,2025-02-25 02:00:00,2025-02-25 04:30:00,2025-02-25 04:23:00,Shepperton_Plant,Chinhoyi,TRUCK_115,1012,215,298,310,1835,-7.0,2,Tuesday
DSP_904643,2025-04-18 06:00:00,2025-04-18 07:50:00,2025-04-18 08:21:00,Shepperton_Plant,Murehwa,TRUCK_053,1817,460,463,514,3254,31.0,6,Friday
DSP_903865,2025-04-01 03:00:00,2025-04-01 05:20:00,2025-04-01 05:56:00,Shepperton_Plant,Bindura,TRUCK_077,1412,436,360,352,2560,36.0,3,Tuesday
DSP_907303,2025-06-18 03:00:00,2025-06-18 05:00:00,2025-06-18 05:05:00,Shepperton_Plant,Chegutu,TRUCK_148,1804,746,667,726,3943,5.0,3,Wednesday
DSP_908260,2025-07-12 06:00:00,2025-07-12 06:50:00,2025-07-12 06:51:00,Shepperton_Plant,Hatcliff,TRUCK_092,1857,634,743,611,3845,1.0,6,Saturday
DSP_901327,2025-01-31 06:00:00,2025-01-31 11:00:00,2025-01-31 11:02:00,Shepperton_Plant,Mutare,TRUCK_008,2349,567,502,547,3965,2.0,6,Friday
DSP_901046,2025-01-25 04:00:00,2025-01-25 09:00:00,2025-01-25 09:02:00,Shepperton_Plant,Mutare,TRUCK_049,2179,534,647,814,4174,2.0,4,Saturday
DSP_902465,2025-02-25 04:00:00,2025-02-25 09:00:00,2025-02-25 08:57:00,Shepperton_Plant,Mutare,TRUCK_111,1403,414,609,588,3014,-3.0,4,Tuesday
DSP_908861,2025-07-25 03:00:00,2025-07-25 05:00:00,2025-07-25 05:15:00,Shepperton_Plant,Chegutu,TRUCK_009,2049,582,570,838,4039,15.0,3,Friday
DSP_903064,2025-03-11 06:00:00,2025-03-11 08:20:00,2025-03-11 08:21:00,Shepperton_Plant,Bindura,TRUCK_118,2197,580,537,404,3718,1.0,6,Tuesday
DSP_901266,2025-01-30 04:00:00,2025-01-30 06:00:00,2025-01-30 06:19:00,Shepperton_Plant,Chegutu,TRUCK_119,2433,447,531,665,4076,19.0,4,Thursday
DSP_908511,2025-07-18 04:00:00,2025-07-18 06:20:00,2025-07-18 06:17:00,Shepperton_Plant,Bindura,TRUCK_063,1489,444,397,272,2602,-3.0,4,Friday
DSP_904025,2025-04-04 02:00:00,2025-04-04 07:00:00,2025-04-04 07:03:00,Shepperton_Plant,Mutare,TRUCK_020,1909,821,698,581,4009,3.0,2,Friday
DSP_908354,2025-07-14 03:00:00,2025-07-14 08:00:00,2025-07-14 08:39:00,Shepperton_Plant,Mutare,TRUCK_051,1334,462,373,421,2590,39.0,3,Monday
DSP_908854,2025-07-25 03:00:00,2025-07-25 03:50:00,2025-07-25 04:00:00,Shepperton_Plant,Hatcliff,TRUCK_028,1049,263,229,309,1850,10.0,3,Friday
DSP_908947,2025-07-27 05:00:00,2025-07-27 06:50:00,2025-07-27 06:40:00,Shepperton_Plant,Murehwa,TRUCK_134,2421,697,433,638,4189,-10.0,5,Sunday
DSP_905064,2025-04-28 05:00:00,2025-04-28 07:20:00,2025-04-28 07:42:00,Shepperton_Plant,Bindura,TRUCK_074,1954,442,496,442,3334,22.0,5,Monday
DSP_903630,2025-03-25 04:00:00,2025-03-25 05:00:00,2025-03-25 05:45:00,Shepperton_Plant,Harare,TRUCK_019,1973,555,925,692,4145,45.0,4,Tuesday
DSP_900391,2025-01-08 06:00:00,2025-01-08 08:30:00,2025-01-08 08:42:00,Shepperton_Plant,Chinhoyi,TRUCK_106,1675,416,561,416,3068,12.0,6,Wednesday
DSP_900596,2025-01-13 04:00:00,2025-01-13 05:00:00,2025-01-13 05:00:00,Shepperton_Plant,Harare,TRUCK_119,1970,637,630,779,4016,0.0,4,Monday
DSP_908665,2025-07-21 03:00:00,2025-07-21 05:20:00,2025-07-21 05:59:00,Shepperton_Plant,Bindura,TRUCK_089,1263,361,355,293,2272,39.0,3,Monday
DSP_901961,2025-02-14 04:00:00,2025-02-14 06:00:00,2025-02-14 05:58:00,Shepperton_Plant,Chegutu,TRUCK_123,926,355,316,227,1824,-2.0,4,Friday
DSP_902387,2025-02-24 02:00:00,2025-02-24 04:30:00,2025-02-24 05:13:00,Shepperton_Plant,Chinhoyi,TRUCK_050,1304,324,430,331,2389,43.0,2,Monday
DSP_903547,2025-03-23 05:00:00,2025-03-23 07:30:00,2025-03-23 08:07:00,Shepperton_Plant,Chinhoyi,TRUCK_055,1211,304,363,323,2201,37.0,5,Sunday
DSP_904711,2025-04-20 05:00:00,2025-04-20 07:00:00,2025-04-20 07:13:00,Shepperton_Plant,Chegutu,TRUCK_027,1434,523,594,461,3012,13.0,5,Sunday
DSP_902801,2025-03-05 03:00:00,2025-03-05 04:00:00,2025-03-05 04:44:00,Shepperton_Plant,Harare,TRUCK_086,2422,580,557,638,4197,44.0,3,Wednesday
DSP_905105,2025-04-29 05:00:00,2025-04-29 05:50:00,2025-04-29 05:50:00,Shepperton_Plant,Hatcliff,TRUCK_083,1787,649,595,436,3467,0.0,5,Tuesday
DSP_903084,2025-03-12 06:00:00,2025-03-12 08:00:00,2025-03-12 08:39:00,Shepperton_Plant,Chegutu,TRUCK_095,1335,438,625,446,2844,39.0,6,Wednesday
DSP_903766,2025-03-29 05:00:00,2025-03-29 07:20:00,2025-03-29 07:31:00,Shepperton_Plant,Bindura,TRUCK_132,2056,561,802,536,3955,11.0,5,Saturday
DSP_901835,2025-02-11 04:00:00,2025-02-11 05:00:00,2025-02-11 05:13:00,Shepperton_Plant,Harare,TRUCK_131,1873,411,389,464,3137,13.0,4,Tuesday
DSP_906887,2025-06-08 05:00:00,2025-06-08 05:50:00,2025-06-08 05:53:00,Shepperton_Plant,Hatcliff,TRUCK_017,1455,395,394,387,2631,3.0,5,Sunday
DSP_904865,2025-04-23 05:00:00,2025-04-23 10:00:00,2025-04-23 10:02:00,Shepperton_Plant,Mutare,TRUCK_087,2088,547,471,481,3587,2.0,5,Wednesday
DSP_902836,2025-03-05 02:00:00,2025-03-05 03:00:00,2025-03-05 03:02:00,Shepperton_Plant,Harare,TRUCK_063,1110,271,252,280,1913,2.0,2,Wednesday
DSP_901148,2025-01-27 05:00:00,2025-01-27 07:20:00,2025-01-27 07:35:00,Shepperton_Plant,Bindura,TRUCK_037,1182,437,355,466,2440,15.0,5,Monday
DSP_900844,2025-01-19 05:00:00,2025-01-19 06:50:00,2025-01-19 06:45:00,Shepperton_Plant,Murehwa,TRUCK_060,1272,279,346,370,2267,-5.0,5,Sunday
DSP_906226,2025-05-24 03:00:00,2025-05-24 04:00:00,2025-05-24 04:27:00,Shepperton_Plant,Harare,TRUCK_111,946,311,341,232,1830,27.0,3,Saturday
DSP_903634,2025-03-26 03:00:00,2025-03-26 08:00:00,2025-03-26 07:53:00,Shepperton_Plant,Mutare,TRUCK_005,1440,466,647,450,3003,-7.0,3,Wednesday
DSP_903862,2025-04-01 03:00:00,2025-04-01 03:50:00,2025-04-01 03:44:00,Shepperton_Plant,Hatcliff,TRUCK_141,1170,227,320,251,1968,-6.0,3,Tuesday
DSP_905645,2025-05-11 05:00:00,2025-05-11 07:20:00,2025-05-11 07:19:00,Shepperton_Plant,Bindura,TRUCK_087,1110,398,321,316,2145,-1.0,5,Sunday
DSP_902493,2025-02-26 02:00:00,2025-02-26 02:50:00,2025-02-26 03:26:00,Shepperton_Plant,Hatcliff,TRUCK_043,1454,493,499,502,2948,36.0,2,Wednesday
DSP_900588,2025-01-13 06:00:00,2025-01-13 07:50:00,2025-01-13 07:40:00,Shepperton_Plant,Murehwa,TRUCK_002,983,422,368,324,2097,-10.0,6,Monday
DSP_905998,2025-05-20 02:00:00,2025-05-20 02:50:00,2025-05-20 03:23:00,Shepperton_Plant,Hatcliff,TRUCK_103,1291,318,355,339,2303,33.0,2,Tuesday
DSP_900443,2025-01-10 04:00:00,2025-01-10 05:50:00,2025-01-10 05:51:00,Shepperton_Plant,Murehwa,TRUCK_061,1378,555,450,514,2897,1.0,4,Friday
DSP_903858,2025-04-01 03:00:00,2025-04-01 03:50:00,2025-04-01 03:57:00,Shepperton_Plant,Hatcliff,TRUCK_114,2235,622,560,485,3902,7.0,3,Tuesday
DSP_902944,2025-03-08 06:00:00,2025-03-08 07:50:00,2025-03-08 08:02:00,Shepperton_Plant,Murehwa,TRUCK_109,1851,760,490,721,3822,12.0,6,Saturday
DSP_903052,2025-03-11 02:00:00,2025-03-11 02:50:00,2025-03-11 03:25:00,Shepperton_Plant,Hatcliff,TRUCK_072,1946,511,541,621,3619,35.0,2,Tuesday
DSP_905625,2025-05-11 02:00:00,2025-05-11 04:30:00,2025-05-11 04:49:00,Shepperton_Plant,Chinhoyi,TRUCK_044,1302,401,368,544,2615,19.0,2,Sunday
DSP_904873,2025-04-23 02:00:00,2025-04-23 04:20:00,2025-04-23 04:56:00,Shepperton_Plant,Bindura,TRUCK_129,2184,691,523,565,3963,36.0,2,Wednesday
DSP_903899,2025-04-01 04:00:00,2025-04-01 05:00:00,2025-04-01 04:55:00,Shepperton_Plant,Harare,TRUCK_102,1810,508,565,773,3656,-5.0,4,Tuesday
DSP_901756,2025-02-09 02:00:00,2025-02-09 03:50:00,2025-02-09 03:47:00,Shepperton_Plant,Murehwa,TRUCK_012,1002,338,279,301,1920,-3.0,2,Sunday
DSP_908329,2025-07-14 04:00:00,2025-07-14 09:00:00,2025-07-14 08:55:00,Shepperton_Plant,Mutare,TRUCK_117,1122,400,350,415,2287,-5.0,4,Monday
DSP_906032,2025-05-20 03:00:00,2025-05-20 08:00:00,2025-05-20 07:55:00,Shepperton_Plant,Mutare,TRUCK_142,1005,270,298,366,1939,-5.0,3,Tuesday
DSP_905990,2025-05-19 04:00:00,2025-05-19 06:20:00,2025-05-19 06:15:00,Shepperton_Plant,Bindura,TRUCK_009,1817,718,630,512,3677,-5.0,4,Monday
DSP_905825,2025-05-15 02:00:00,2025-05-15 03:00:00,2025-05-15 03:34:00,Shepperton_Plant,Harare,TRUCK_120,1711,785,633,643,3772,34.0,2,Thursday
DSP_901881,2025-02-12 06:00:00,2025-02-12 07:00:00,2025-02-12 06:58:00,Shepperton_Plant,Harare,TRUCK_058,2127,457,542,786,3912,-2.0,6,Wednesday
DSP_905919,2025-05-18 04:00:00,2025-05-18 05:50:00,2025-05-18 05:56:00,Shepperton_Plant,Murehwa,TRUCK_064,958,313,350,343,1964,6.0,4,Sunday
DSP_901795,2025-02-10 04:00:00,2025-02-10 06:30:00,2025-02-10 06:51:00,Shepperton_Plant,Chinhoyi,TRUCK_013,1375,441,373,347,2536,21.0,4,Monday
DSP_904709,2025-04-20 05:00:00,2025-04-20 07:30:00,2025-04-20 07:58:00,Shepperton_Plant,Chinhoyi,TRUCK_046,2157,719,614,646,4136,28.0,5,Sunday
DSP_905767,2025-05-14 02:00:00,2025-05-14 03:00:00,2025-05-14 03:36:00,Shepperton_Plant,Harare,TRUCK_133,1331,592,440,510,2873,36.0,2,Wednesday
DSP_902463,2025-02-25 06:00:00,2025-02-25 08:20:00,2025-02-25 08:15:00,Shepperton_Plant,Bindura,TRUCK_021,1276,358,276,292,2202,-5.0,6,Tuesday
DSP_900271,2025-01-06 05:00:00,2025-01-06 06:50:00,2025-01-06 07:04:00,Shepperton_Plant,Murehwa,TRUCK_008,2080,468,576,442,3566,14.0,5,Monday
DSP_904141,2025-04-07 03:00:00,2025-04-07 04:50:00,2025-04-07 04:57:00,Shepperton_Plant,Murehwa,TRUCK_033,1071,394,289,317,2071,7.0,3,Monday
DSP_909055,2025-07-29 06:00:00,2025-07-29 07:00:00,2025-07-29 06:53:00,Shepperton_Plant,Harare,TRUCK_084,1429,423,319,406,2577,-7.0,6,Tuesday
DSP_900009,2025-01-01 06:00:00,2025-01-01 08:30:00,2025-01-01 08:41:00,Shepperton_Plant,Chinhoyi,TRUCK_072,2181,557,618,460,3816,11.0,6,Wednesday
DSP_903118,2025-03-13 02:00:00,2025-03-13 03:00:00,2025-03-13 03:03:00,Shepperton_Plant,Harare,TRUCK_135,1321,440,543,382,2686,3.0,2,Thursday
DSP_903874,2025-04-01 03:00:00,2025-04-01 08:00:00,2025-04-01 08:01:00,Shepperton_Plant,Mutare,TRUCK_008,1887,737,867,653,4144,1.0,3,Tuesday
DSP_900742,2025-01-17 04:00:00,2025-01-17 09:00:00,2025-01-17 08:52:00,Shepperton_Plant,Mutare,TRUCK_137,1140,530,470,361,2501,-8.0,4,Friday
DSP_903908,2025-04-01 06:00:00,2025-04-01 07:00:00,2025-04-01 07:05:00,Shepperton_Plant,Harare,TRUCK_011,1012,370,442,363,2187,5.0,6,Tuesday
DSP_907001,2025-06-11 05:00:00,2025-06-11 10:00:00,2025-06-11 09:57:00,Shepperton_Plant,Mutare,TRUCK_046,1828,543,718,571,3660,-3.0,5,Wednesday
DSP_906580,2025-06-01 03:00:00,2025-06-01 08:00:00,2025-06-01 08:12:00,Shepperton_Plant,Mutare,TRUCK_014,1147,396,431,516,2490,12.0,3,Sunday
DSP_903611,2025-03-25 02:00:00,2025-03-25 04:00:00,2025-03-25 04:00:00,Shepperton_Plant,Chegutu,TRUCK_128,1352,469,431,560,2812,0.0,2,Tuesday
DSP_908326,2025-07-14 03:00:00,2025-07-14 08:00:00,2025-07-14 07:59:00,Shepperton_Plant,Mutare,TRUCK_071,863,328,312,330,1833,-1.0,3,Monday
DSP_904663,2025-04-18 06:00:00,2025-04-18 08:20:00,2025-04-18 08:55:00,Shepperton_Plant,Bindura,TRUCK_003,2180,601,473,686,3940,35.0,6,Friday
DSP_905182,2025-05-01 05:00:00,2025-05-01 06:00:00,2025-05-01 06:04:00,Shepperton_Plant,Harare,TRUCK_042,1963,721,675,503,3862,4.0,5,Thursday
DSP_904443,2025-04-13 06:00:00,2025-04-13 08:30:00,2025-04-13 08:27:00,Shepperton_Plant,Chinhoyi,TRUCK_051,1104,372,330,413,2219,-3.0,6,Sunday
DSP_904564,2025-04-16 03:00:00,2025-04-16 05:00:00,2025-04-16 04:59:00,Shepperton_Plant,Chegutu,TRUCK_112,1909,656,506,664,3735,-1.0,3,Wednesday
DSP_906309,2025-05-27 04:00:00,2025-05-27 06:30:00,2025-05-27 06:38:00,Shepperton_Plant,Chinhoyi,TRUCK_051,2386,508,715,482,4091,8.0,4,Tuesday
DSP_901126,2025-01-27 06:00:00,2025-01-27 08:30:00,2025-01-27 08:31:00,Shepperton_Plant,Chinhoyi,TRUCK_129,941,267,449,325,1982,1.0,6,Monday
DSP_905651,2025-05-11 06:00:00,2025-05-11 06:50:00,2025-05-11 06:49:00,Shepperton_Plant,Hatcliff,TRUCK_137,1951,710,659,624,3944,-1.0,6,Sunday
DSP_908335,2025-07-14 06:00:00,2025-07-14 07:50:00,2025-07-14 07:43:00,Shepperton_Plant,Murehwa,TRUCK_060,1758,491,483,486,3218,-7.0,6,Monday
DSP_908110,2025-07-08 06:00:00,2025-07-08 07:50:00,2025-07-08 08:13:00,Shepperton_Plant,Murehwa,TRUCK_126,1579,707,464,672,3422,23.0,6,Tuesday
DSP_906978,2025-06-10 05:00:00,2025-06-10 05:50:00,2025-06-10 06:14:00,Shepperton_Plant,Hatcliff,TRUCK_067,954,430,395,304,2083,24.0,5,Tuesday
DSP_902105,2025-02-17 02:00:00,2025-02-17 04:20:00,2025-02-17 04:32:00,Shepperton_Plant,Bindura,TRUCK_083,1438,425,501,440,2804,12.0,2,Monday
DSP_904075,2025-04-05 04:00:00,2025-04-05 06:20:00,2025-04-05 06:22:00,Shepperton_Plant,Bindura,TRUCK_022,2247,518,676,747,4188,2.0,4,Saturday
DSP_906160,2025-05-23 02:00:00,2025-05-23 04:20:00,2025-05-23 04:45:00,Shepperton_Plant,Bindura,TRUCK_142,1105,511,386,453,2455,25.0,2,Friday
DSP_903592,2025-03-24 02:00:00,2025-03-24 03:00:00,2025-03-24 03:02:00,Shepperton_Plant,Harare,TRUCK_012,1479,672,552,502,3205,2.0,2,Monday
DSP_905135,2025-04-29 04:00:00,2025-04-29 06:30:00,2025-04-29 07:01:00,Shepperton_Plant,Chinhoyi,TRUCK_067,1364,397,516,420,2697,31.0,4,Tuesday
DSP_908107,2025-07-08 06:00:00,2025-07-08 07:00:00,2025-07-08 07:33:00,Shepperton_Plant,Harare,TRUCK_017,2233,492,804,598,4127,33.0,6,Tuesday
DSP_906787,2025-06-06 06:00:00,2025-06-06 08:30:00,2025-06-06 08:31:00,Shepperton_Plant,Chinhoyi,TRUCK_105,1104,489,497,332,2422,1.0,6,Friday
DSP_900613,2025-01-14 02:00:00,2025-01-14 04:20:00,2025-01-14 04:23:00,Shepperton_Plant,Bindura,TRUCK_038,1921,509,707,671,3808,3.0,2,Tuesday
DSP_906171,2025-05-23 02:00:00,2025-05-23 04:00:00,2025-05-23 04:42:00,Shepperton_Plant,Chegutu,TRUCK_119,1805,734,653,462,3654,42.0,2,Friday
DSP_901515,2025-02-04 04:00:00,2025-02-04 04:50:00,2025-02-04 05:25:00,Shepperton_Plant,Hatcliff,TRUCK_124,1346,315,318,371,2350,35.0,4,Tuesday
DSP_908232,2025-07-11 03:00:00,2025-07-11 05:20:00,2025-07-11 05:19:00,Shepperton_Plant,Bindura,TRUCK_076,1156,389,285,387,2217,-1.0,3,Friday
DSP_903107,2025-03-13 03:00:00,2025-03-13 03:50:00,2025-03-13 03:47:00,Shepperton_Plant,Hatcliff,TRUCK_012,1183,323,462,476,2444,-3.0,3,Thursday
DSP_901324,2025-01-31 02:00:00,2025-01-31 02:50:00,2025-01-31 02:43:00,Shepperton_Plant,Hatcliff,TRUCK_119,1212,296,311,334,2153,-7.0,2,Friday
DSP_901004,2025-01-23 04:00:00,2025-01-23 06:30:00,2025-01-23 06:33:00,Shepperton_Plant,Chinhoyi,TRUCK_097,2085,814,578,648,4125,3.0,4,Thursday
