record_id,timestamp,plant_id,depot_id,route_id,store_id,sku,balance_before,balance_after,quantity_moved,movement_type,reason_code,expiry_date
INV_2006092,2025-02-02 14:00:00,Shepperton_Plant,Hatcliff,RT_HAR_03,STORE_035,High Energy Brown,1927,1179,-748,dispatch,Dispatch to depot,2025-03-30
INV_2006093,2025-06-12 09:00:00,Shepperton_Plant,Hatcliff,,STORE_198,Whole grain loaf,2526,2499,-27,sale,Sale,2025-01-06
INV_2006094,2025-06-07 06:00:00,Shepperton_Plant,Chegutu,,STORE_051,Soft white,2970,2925,-45,sale,Sale,2025-04-10
INV_2006095,2025-03-28 16:00:00,Shepperton_Plant,Harare,,STORE_006,High Energy Brown,4557,4530,-27,sale,Sale,2025-02-26
INV_2006096,2025-05-20 14:00:00,Shepperton_Plant,Mutare,,STORE_155,Whole grain loaf,2061,2032,-29,sale,Sale,2025-04-23
INV_2006097,2025-05-23 03:00:00,Shepperton_Plant,Hatcliff,,STORE_160,Soft white,3320,3273,-47,sale,Sale,2025-03-20
INV_2006098,2025-06-19 06:00:00,Shepperton_Plant,Bindura,,STORE_065,Low GI Seed loaf,2800,2740,-60,sale,Sale,2025-03-21
INV_2006099,2025-06-21 04:00:00,Shepperton_Plant,Chinhoyi,,STORE_038,Soft white,3117,3065,-52,sale,Sale,2025-04-28
INV_2006100,2025-02-08 20:00:00,Shepperton_Plant,Hatcliff,,STORE_051,Low GI Seed loaf,2482,2443,-39,sale,Sale,2025-03-29
INV_2006101,2025-07-15 22:00:00,Shepperton_Plant,Harare,,STORE_184,Soft white,594,2773,2179,production,Baked Output,2025-07-19
INV_2006102,2025-03-07 19:00:00,Shepperton_Plant,Murehwa,,STORE_030,Low GI Seed loaf,1223,1196,-27,sale,Sale,2025-07-20
INV_2006103,2025-04-15 14:00:00,Shepperton_Plant,Chinhoyi,,STORE_042,Low GI Seed loaf,2481,2434,-47,sale,Sale,2025-02-03
INV_2006104,2025-06-19 16:00:00,Shepperton_Plant,Mutare,,STORE_142,Soft white,2407,2401,-6,sale,Sale,2025-04-21
INV_2006105,2025-02-26 20:00:00,Shepperton_Plant,Hatcliff,RT_CHI_02,STORE_193,Low GI Seed loaf,2966,1664,-1302,dispatch,Dispatch to depot,2025-01-31
INV_2006106,2025-07-16 11:00:00,Shepperton_Plant,Chinhoyi,,STORE_043,Whole grain loaf,5918,5898,-20,sale,Sale,2025-04-28
INV_2006107,2025-07-05 15:00:00,Shepperton_Plant,Hatcliff,RT_MUR_01,STORE_136,Low GI Seed loaf,910,1005,95,return_from_store,Return from store,2025-02-20
INV_2006108,2025-06-03 18:00:00,Shepperton_Plant,Bindura,RT_CHI_01,STORE_089,Whole grain loaf,3359,2125,-1234,dispatch,Dispatch to store,2025-02-20
INV_2006109,2025-06-19 10:00:00,Shepperton_Plant,Harare,,STORE_135,High Energy Brown,1538,1435,-103,waste,Damaged,2025-02-25
INV_2006110,2025-01-22 23:00:00,Shepperton_Plant,Bindura,,STORE_146,Low GI Seed loaf,3165,3110,-55,sale,Sale,2025-05-15
INV_2006111,2025-04-19 11:00:00,Shepperton_Plant,Harare,,STORE_030,Soft white,3351,3345,-6,sale,Sale,2025-01-29
INV_2006112,2025-03-27 22:00:00,Shepperton_Plant,Harare,,STORE_012,Low GI Seed loaf,3909,3897,-12,sale,Sale,2025-01-20
INV_2006113,2025-05-14 07:00:00,Shepperton_Plant,Chinhoyi,,STORE_104,Soft white,1399,1351,-48,sale,Sale,2025-07-25
INV_2006114,2025-06-02 15:00:00,Shepperton_Plant,Murehwa,RT_HAR_03,STORE_166,High Energy Brown,1991,2026,35,return_from_store,Return from store,2025-02-24
INV_2006115,2025-07-22 16:00:00,Shepperton_Plant,Mutare,,STORE_118,Whole grain loaf,2320,3599,1279,production,Baked Output,2025-03-05
INV_2006116,2025-03-26 03:00:00,Shepperton_Plant,Harare,,STORE_162,Whole grain loaf,1530,1502,-28,sale,Sale,2025-02-11
INV_2006117,2025-04-14 13:00:00,Shepperton_Plant,Murehwa,,STORE_084,Soft white,2615,5525,2910,production,Baked Output,2025-01-08
INV_2006118,2025-04-07 01:00:00,Shepperton_Plant,Chinhoyi,,STORE_148,Whole grain loaf,1566,1506,-60,sale,Sale,2025-05-18
INV_2006119,2025-07-25 01:00:00,Shepperton_Plant,Hatcliff,,STORE_063,High Energy Brown,2493,2477,-16,sale,Sale,2025-02-13
INV_2006120,2025-06-20 22:00:00,Shepperton_Plant,Hatcliff,,STORE_155,Whole grain loaf,6288,6118,-170,waste,Expired Waste,2025-05-12
INV_2006121,2025-05-18 07:00:00,Shepperton_Plant,Harare,,STORE_125,Whole grain loaf,3070,3061,-9,sale,Sale,2025-04-14
INV_2006122,2025-03-21 03:00:00,Shepperton_Plant,Chegutu,,STORE_070,High Energy Brown,1021,1835,814,production,Baked Output,2025-06-07
INV_2006123,2025-07-04 02:00:00,Shepperton_Plant,Chinhoyi,RT_CHE_01,STORE_145,High Energy Brown,3594,3102,-492,dispatch,Dispatch to store,2025-07-13
INV_2006124,2025-06-14 18:00:00,Shepperton_Plant,Chegutu,,STORE_128,High Energy Brown,2124,3623,1499,production,Baked Output,2025-04-24
INV_2006125,2025-05-26 01:00:00,Shepperton_Plant,Chinhoyi,,STORE_108,Whole grain loaf,1160,1128,-32,sale,Sale,2025-03-22
INV_2006126,2025-01-04 00:00:00,Shepperton_Plant,Harare,,STORE_146,Whole grain loaf,3066,3023,-43,sale,Sale,2025-04-26
INV_2006127,2025-07-18 22:00:00,Shepperton_Plant,Chegutu,RT_MUT_01,STORE_033,Whole grain loaf,2270,625,-1645,dispatch,Dispatch to store,2025-05-07
INV_2006128,2025-03-16 11:00:00,Shepperton_Plant,Mutare,,STORE_084,Soft white,2125,2074,-51,sale,Sale,2025-02-16
INV_2006129,2025-01-06 03:00:00,Shepperton_Plant,Harare,,STORE_116,Whole grain loaf,1544,1533,-11,sale,Sale,2025-05-04
INV_2006130,2025-01-20 03:00:00,Shepperton_Plant,Chinhoyi,,STORE_037,High Energy Brown,2401,2390,-11,sale,Sale,2025-07-05
INV_2006131,2025-03-07 20:00:00,Shepperton_Plant,Chinhoyi,RT_CHE_01,STORE_157,High Energy Brown,2629,2102,-527,dispatch,Dispatch to store,2025-05-22
INV_2006132,2025-03-24 12:00:00,Shepperton_Plant,Mutare,,STORE_163,Whole grain loaf,4885,4879,-6,sale,Sale,2025-02-01
INV_2006133,2025-06-14 23:00:00,Shepperton_Plant,Chinhoyi,,STORE_197,Low GI Seed loaf,3588,3542,-46,sale,Sale,2025-03-22
INV_2006134,2025-01-08 08:00:00,Shepperton_Plant,Murehwa,,STORE_008,High Energy Brown,3908,3870,-38,sale,Sale,2025-04-25
INV_2006135,2025-07-10 07:00:00,Shepperton_Plant,Harare,,STORE_124,Low GI Seed loaf,2336,2309,-27,sale,Sale,2025-05-07
INV_2006136,2025-04-16 20:00:00,Shepperton_Plant,Murehwa,,STORE_115,High Energy Brown,1000,940,-60,sale,Sale,2025-04-24
INV_2006137,2025-02-21 20:00:00,Shepperton_Plant,Hatcliff,,STORE_078,High Energy Brown,2166,3167,1001,production,Baked Output,2025-01-07
INV_2006138,2025-05-19 19:00:00,Shepperton_Plant,Mutare,RT_HAR_01,STORE_184,High Energy Brown,2352,977,-1375,dispatch,Dispatch to depot,2025-03-03
INV_2006139,2025-03-19 07:00:00,Shepperton_Plant,Bindura,,STORE_038,Whole grain loaf,1921,1865,-56,sale,Sale,2025-01-29
INV_2006140,2025-06-02 11:00:00,Shepperton_Plant,Hatcliff,,STORE_040,Low GI Seed loaf,3521,3501,-20,sale,Sale,2025-02-05
INV_2006141,2025-06-26 06:00:00,Shepperton_Plant,Harare,RT_HAR_01,STORE_057,Whole grain loaf,2624,2198,-426,dispatch,Dispatch to depot,2025-06-09
INV_2006142,2025-02-07 19:00:00,Shepperton_Plant,Hatcliff,,STORE_028,Whole grain loaf,3070,3265,195,stock_adjustment,Manual Correction,2025-07-12
INV_2006143,2025-04-02 18:00:00,Shepperton_Plant,Harare,,STORE_114,Low GI Seed loaf,1201,1145,-56,sale,Sale,2025-02-26
INV_2006144,2025-05-14 22:00:00,Shepperton_Plant,Hatcliff,,STORE_180,Low GI Seed loaf,1723,1704,-19,sale,Sale,2025-05-22
INV_2006145,2025-04-13 02:00:00,Shepperton_Plant,Bindura,,STORE_122,High Energy Brown,3120,3102,-18,sale,Sale,2025-05-16
INV_2006146,2025-05-03 14:00:00,Shepperton_Plant,Chegutu,RT_CHI_01,STORE_120,Whole grain loaf,1755,417,-1338,dispatch,Dispatch to depot,2025-02-22
INV_2006147,2025-03-03 00:00:00,Shepperton_Plant,Chegutu,,STORE_168,High Energy Brown,3065,3052,-13,sale,Sale,2025-06-08
INV_2006148,2025-03-06 00:00:00,Shepperton_Plant,Chinhoyi,,STORE_113,High Energy Brown,3652,3634,-18,sale,Sale,2025-06-01
INV_2006149,2025-07-10 03:00:00,Shepperton_Plant,Bindura,,STORE_108,High Energy Brown,1449,1436,-13,sale,Sale,2025-06-12
INV_2006150,2025-03-27 11:00:00,Shepperton_Plant,Harare,,STORE_096,Low GI Seed loaf,3865,3817,-48,sale,Sale,2025-07-10
INV_2006151,2025-05-11 02:00:00,Shepperton_Plant,Harare,,STORE_020,Whole grain loaf,2144,4924,2780,production,Baked Output,2025-06-25
INV_2006152,2025-03-27 05:00:00,Shepperton_Plant,Chegutu,,STORE_065,Whole grain loaf,2407,2376,-31,sale,Sale,2025-02-11
INV_2006153,2025-05-13 23:00:00,Shepperton_Plant,Bindura,,STORE_004,Soft white,2177,2163,-14,sale,Sale,2025-04-20
INV_2006154,2025-05-12 07:00:00,Shepperton_Plant,Mutare,RT_HAR_01,STORE_159,High Energy Brown,2949,1512,-1437,dispatch,Dispatch to store,2025-07-16
INV_2006155,2025-05-14 22:00:00,Shepperton_Plant,Chinhoyi,,STORE_096,High Energy Brown,3945,3929,-16,sale,Sale,2025-07-27
INV_2006156,2025-03-05 23:00:00,Shepperton_Plant,Hatcliff,RT_HAR_02,STORE_103,Soft white,3159,2789,-370,dispatch,Dispatch to depot,2025-01-30
INV_2006157,2025-04-03 23:00:00,Shepperton_Plant,Murehwa,RT_CHI_01,STORE_125,Soft white,2968,1848,-1120,dispatch,Dispatch to depot,2025-07-21
INV_2006158,2025-06-05 09:00:00,Shepperton_Plant,Murehwa,,STORE_048,High Energy Brown,2664,2651,-13,sale,Sale,2025-06-18
INV_2006159,2025-07-04 09:00:00,Shepperton_Plant,Chinhoyi,,STORE_166,Whole grain loaf,5635,5576,-59,sale,Sale,2025-07-24
INV_2006160,2025-01-01 17:00:00,Shepperton_Plant,Mutare,,STORE_146,Soft white,86,47,-39,sale,Sale,2025-07-09
INV_2006161,2025-02-27 21:00:00,Shepperton_Plant,Chinhoyi,,STORE_130,Whole grain loaf,4958,4918,-40,sale,Sale,2025-06-30
INV_2006162,2025-03-28 01:00:00,Shepperton_Plant,Chegutu,RT_HAR_03,STORE_027,High Energy Brown,2765,1200,-1565,dispatch,Dispatch to depot,2025-06-25
INV_2006163,2025-04-23 19:00:00,Shepperton_Plant,Hatcliff,,STORE_109,Low GI Seed loaf,2513,2506,-7,sale,Sale,2025-06-01
INV_2006164,2025-07-24 12:00:00,Shepperton_Plant,Hatcliff,,STORE_064,Whole grain loaf,1616,2457,841,production,Baked Output,2025-07-20
INV_2006165,2025-01-14 16:00:00,Shepperton_Plant,Mutare,,STORE_132,High Energy Brown,1865,2046,181,stock_adjustment,Manual Correction,2025-03-16
INV_2006166,2025-06-17 03:00:00,Shepperton_Plant,Mutare,,STORE_132,Low GI Seed loaf,2044,2023,-21,sale,Sale,2025-05-08
INV_2006167,2025-03-14 02:00:00,Shepperton_Plant,Mutare,,STORE_136,Low GI Seed loaf,1270,1230,-40,sale,Sale,2025-05-12
INV_2006168,2025-07-20 16:00:00,Shepperton_Plant,Mutare,,STORE_170,Soft white,3180,3154,-26,sale,Sale,2025-05-21
INV_2006169,2025-06-07 09:00:00,Shepperton_Plant,Chinhoyi,,STORE_184,High Energy Brown,2779,2754,-25,sale,Sale,2025-01-23
INV_2006170,2025-07-26 17:00:00,Shepperton_Plant,Hatcliff,,STORE_037,Soft white,2243,2202,-41,sale,Sale,2025-07-11
INV_2006171,2025-04-13 13:00:00,Shepperton_Plant,Hatcliff,,STORE_007,Soft white,3107,3047,-60,sale,Sale,2025-04-08
INV_2006172,2025-03-03 00:00:00,Shepperton_Plant,Murehwa,,STORE_174,Soft white,3367,3336,-31,sale,Sale,2025-05-27
INV_2006173,2025-02-12 02:00:00,Shepperton_Plant,Harare,,STORE_154,High Energy Brown,1466,3201,1735,production,Baked Output,2025-04-10
INV_2006174,2025-06-16 14:00:00,Shepperton_Plant,Harare,RT_CHE_02,STORE_106,Whole grain loaf,3786,3876,90,return_from_store,Return from store,2025-06-22
INV_2006175,2025-06-19 17:00:00,Shepperton_Plant,Bindura,RT_CHE_01,STORE_123,High Energy Brown,2105,1701,-404,dispatch,Dispatch to depot,2025-05-18
INV_2006176,2025-02-11 13:00:00,Shepperton_Plant,Murehwa,RT_BIN_01,STORE_012,Soft white,2663,1118,-1545,dispatch,Dispatch to depot,2025-02-25
INV_2006177,2025-05-11 10:00:00,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_109,Low GI Seed loaf,2668,2196,-472,dispatch,Dispatch to depot,2025-07-04
INV_2006178,2025-04-04 02:00:00,Shepperton_Plant,Harare,,STORE_196,Soft white,1112,1071,-41,sale,Sale,2025-03-21
INV_2006179,2025-04-23 05:00:00,Shepperton_Plant,Murehwa,,STORE_039,Soft white,2219,2190,-29,sale,Sale,2025-06-30
INV_2006180,2025-05-26 18:00:00,Shepperton_Plant,Murehwa,,STORE_157,Soft white,-69,-86,-17,waste,Damaged,2025-06-25
INV_2006181,2025-03-14 02:00:00,Shepperton_Plant,Harare,,STORE_149,Low GI Seed loaf,3240,3192,-48,sale,Sale,2025-03-21
INV_2006182,2025-07-13 06:00:00,Shepperton_Plant,Mutare,RT_HAR_03,STORE_099,Soft white,3249,1539,-1710,dispatch,Dispatch to depot,2025-01-25
INV_2006183,2025-05-18 17:00:00,Shepperton_Plant,Hatcliff,,STORE_060,Low GI Seed loaf,1882,1830,-52,sale,Sale,2025-01-31
INV_2006184,2025-05-22 01:00:00,Shepperton_Plant,Murehwa,,STORE_090,Whole grain loaf,2634,2613,-21,sale,Sale,2025-02-18
INV_2006185,2025-07-06 12:00:00,Shepperton_Plant,Bindura,,STORE_116,Low GI Seed loaf,2629,2434,-195,waste,Expired Waste,2025-06-10
INV_2006186,2025-04-04 19:00:00,Shepperton_Plant,Bindura,,STORE_039,Soft white,2597,4894,2297,production,Baked Output,2025-01-14
INV_2006187,2025-06-10 18:00:00,Shepperton_Plant,Chegutu,RT_MUT_02,STORE_173,Whole grain loaf,1224,1255,31,return_from_store,Return from store,2025-04-21
INV_2006188,2025-02-02 20:00:00,Shepperton_Plant,Harare,,STORE_054,Low GI Seed loaf,3511,3360,-151,waste,Expired Waste,2025-02-11
INV_2006189,2025-03-12 19:00:00,Shepperton_Plant,Harare,,STORE_061,Low GI Seed loaf,2911,2872,-39,sale,Sale,2025-05-31
INV_2006190,2025-02-28 08:00:00,Shepperton_Plant,Hatcliff,RT_MUT_01,STORE_040,Whole grain loaf,2268,480,-1788,dispatch,Dispatch to store,2025-05-23
INV_2006191,2025-07-27 01:00:00,Shepperton_Plant,Chegutu,,STORE_172,Low GI Seed loaf,1682,1642,-40,sale,Sale,2025-06-10
INV_2006192,2025-04-19 17:00:00,Shepperton_Plant,Murehwa,RT_HAT_01,STORE_117,High Energy Brown,1534,1194,-340,dispatch,Dispatch to depot,2025-01-20
INV_2006193,2025-07-19 07:00:00,Shepperton_Plant,Murehwa,RT_HAR_02,STORE_005,Soft white,-326,-1257,-931,dispatch,Dispatch to depot,2025-03-10
INV_2006194,2025-01-09 23:00:00,Shepperton_Plant,Bindura,,STORE_165,High Energy Brown,2134,2098,-36,sale,Sale,2025-03-23
INV_2006195,2025-03-04 17:00:00,Shepperton_Plant,Hatcliff,,STORE_094,Soft white,2749,2715,-34,sale,Sale,2025-06-23
INV_2006196,2025-07-05 00:00:00,Shepperton_Plant,Chegutu,RT_CHI_02,STORE_039,Soft white,981,309,-672,dispatch,Dispatch to depot,2025-06-30
INV_2006197,2025-07-28 18:00:00,Shepperton_Plant,Murehwa,,STORE_059,High Energy Brown,1887,1856,-31,sale,Sale,2025-07-12
INV_2006198,2025-04-10 22:00:00,Shepperton_Plant,Mutare,,STORE_038,Low GI Seed loaf,3271,3046,-225,waste,Expired Waste,2025-01-27
INV_2006199,2025-07-18 01:00:00,Shepperton_Plant,Chinhoyi,,STORE_017,Soft white,1192,3527,2335,production,Baked Output,2025-04-24
INV_2006200,2025-06-27 00:00:00,Shepperton_Plant,Mutare,,STORE_113,Soft white,3318,3268,-50,sale,Sale,2025-03-29
INV_2006201,2025-05-17 22:00:00,Shepperton_Plant,Chegutu,RT_MUT_02,STORE_070,Soft white,2288,2391,103,return_from_store,Return from store,2025-02-16
INV_2006202,2025-04-23 21:00:00,Shepperton_Plant,Mutare,,STORE_114,High Energy Brown,1151,1118,-33,sale,Sale,2025-05-07
INV_2006203,2025-04-05 00:00:00,Shepperton_Plant,Hatcliff,,STORE_073,High Energy Brown,2143,2132,-11,sale,Sale,2025-01-09
INV_2006204,2025-01-02 10:00:00,Shepperton_Plant,Mutare,RT_HAR_01,STORE_073,Low GI Seed loaf,2552,1736,-816,dispatch,Dispatch to depot,2025-01-13
INV_2006205,2025-05-09 10:00:00,Shepperton_Plant,Mutare,,STORE_023,Soft white,1798,2866,1068,production,Baked Output,2025-04-18
INV_2006206,2025-03-27 11:00:00,Shepperton_Plant,Chinhoyi,,STORE_138,Whole grain loaf,1100,4046,2946,production,Baked Output,2025-02-08
INV_2006207,2025-06-11 05:00:00,Shepperton_Plant,Hatcliff,,STORE_040,High Energy Brown,1314,3443,2129,production,Baked Output,2025-01-07
INV_2006208,2025-07-26 23:00:00,Shepperton_Plant,Hatcliff,,STORE_156,Whole grain loaf,2712,2703,-9,sale,Sale,2025-01-10
INV_2006209,2025-06-28 10:00:00,Shepperton_Plant,Chegutu,,STORE_079,High Energy Brown,3736,3721,-15,sale,Sale,2025-02-25
INV_2006210,2025-06-28 08:00:00,Shepperton_Plant,Chegutu,RT_HAR_01,STORE_071,Low GI Seed loaf,3615,3143,-472,dispatch,Dispatch to store,2025-02-10
INV_2006211,2025-03-13 06:00:00,Shepperton_Plant,Murehwa,,STORE_010,Low GI Seed loaf,2964,2917,-47,sale,Sale,2025-01-29
INV_2006212,2025-05-27 11:00:00,Shepperton_Plant,Harare,RT_CHI_01,STORE_160,High Energy Brown,2242,572,-1670,dispatch,Dispatch to store,2025-03-11
INV_2006213,2025-04-17 23:00:00,Shepperton_Plant,Hatcliff,,STORE_102,Soft white,3770,3763,-7,sale,Sale,2025-01-20
INV_2006214,2025-05-14 20:00:00,Shepperton_Plant,Chinhoyi,,STORE_188,Soft white,3242,3096,-146,waste,Expired Waste,2025-01-11
INV_2006215,2025-03-14 23:00:00,Shepperton_Plant,Harare,,STORE_108,High Energy Brown,1614,1593,-21,sale,Sale,2025-04-08
INV_2006216,2025-02-28 02:00:00,Shepperton_Plant,Chegutu,,STORE_090,High Energy Brown,-434,-448,-14,sale,Sale,2025-06-21
INV_2006217,2025-03-05 23:00:00,Shepperton_Plant,Mutare,,STORE_036,Whole grain loaf,3614,3586,-28,sale,Sale,2025-01-07
INV_2006218,2025-05-16 23:00:00,Shepperton_Plant,Chegutu,,STORE_051,Soft white,2925,2906,-19,sale,Sale,2025-05-22
INV_2006219,2025-02-15 00:00:00,Shepperton_Plant,Murehwa,RT_MUT_02,STORE_137,High Energy Brown,5238,3523,-1715,dispatch,Dispatch to depot,2025-05-15
INV_2006220,2025-04-24 18:00:00,Shepperton_Plant,Chinhoyi,,STORE_109,High Energy Brown,2920,2898,-22,sale,Sale,2025-02-26
INV_2006221,2025-04-09 12:00:00,Shepperton_Plant,Chegutu,,STORE_117,Low GI Seed loaf,2825,2752,-73,waste,Damaged,2025-05-31
INV_2006222,2025-03-25 14:00:00,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_193,Soft white,1812,984,-828,dispatch,Dispatch to depot,2025-06-23
INV_2006223,2025-07-05 23:00:00,Shepperton_Plant,Mutare,,STORE_111,Low GI Seed loaf,2517,2463,-54,sale,Sale,2025-01-19
INV_2006224,2025-07-26 20:00:00,Shepperton_Plant,Harare,RT_HAT_02,STORE_055,High Energy Brown,1541,263,-1278,dispatch,Dispatch to store,2025-07-15
INV_2006225,2025-01-05 10:00:00,Shepperton_Plant,Bindura,RT_BIN_01,STORE_074,Soft white,1142,217,-925,dispatch,Dispatch to depot,2025-06-13
INV_2006226,2025-06-25 01:00:00,Shepperton_Plant,Harare,,STORE_165,High Energy Brown,804,756,-48,sale,Sale,2025-04-12
INV_2006227,2025-04-21 21:00:00,Shepperton_Plant,Harare,,STORE_089,Soft white,3310,3277,-33,sale,Sale,2025-06-13
INV_2006228,2025-06-15 09:00:00,Shepperton_Plant,Murehwa,,STORE_088,Soft white,3529,3522,-7,sale,Sale,2025-06-23
INV_2006229,2025-02-04 18:00:00,Shepperton_Plant,Mutare,,STORE_034,High Energy Brown,3558,3552,-6,sale,Sale,2025-03-12
INV_2006230,2025-04-03 04:00:00,Shepperton_Plant,Chinhoyi,,STORE_157,Whole grain loaf,1045,4043,2998,production,Baked Output,2025-04-15
INV_2006231,2025-03-17 11:00:00,Shepperton_Plant,Bindura,,STORE_076,Whole grain loaf,3959,3783,-176,waste,Expired Waste,2025-04-15
INV_2006232,2025-01-13 03:00:00,Shepperton_Plant,Bindura,RT_HAR_02,STORE_157,Soft white,3118,2403,-715,dispatch,Dispatch to depot,2025-01-25
INV_2006233,2025-06-22 23:00:00,Shepperton_Plant,Hatcliff,,STORE_180,High Energy Brown,-374,632,1006,production,Baked Output,2025-05-20
INV_2006234,2025-01-28 18:00:00,Shepperton_Plant,Harare,,STORE_022,Soft white,3061,5517,2456,production,Baked Output,2025-07-11
INV_2006235,2025-05-25 22:00:00,Shepperton_Plant,Hatcliff,,STORE_008,High Energy Brown,1853,2732,879,production,Baked Output,2025-05-29
INV_2006236,2025-03-13 17:00:00,Shepperton_Plant,Bindura,,STORE_081,Soft white,1176,1126,-50,sale,Sale,2025-04-13
INV_2006237,2025-01-13 15:00:00,Shepperton_Plant,Hatcliff,,STORE_061,Soft white,1204,3460,2256,production,Baked Output,2025-03-30
INV_2006238,2025-07-01 23:00:00,Shepperton_Plant,Mutare,,STORE_108,Soft white,2438,2404,-34,sale,Sale,2025-05-16
INV_2006239,2025-02-04 20:00:00,Shepperton_Plant,Chinhoyi,RT_HAT_01,STORE_046,Soft white,2908,1370,-1538,dispatch,Dispatch to store,2025-01-25
INV_2006240,2025-01-25 08:00:00,Shepperton_Plant,Murehwa,RT_CHI_02,STORE_122,Low GI Seed loaf,2599,1054,-1545,dispatch,Dispatch to depot,2025-05-24
INV_2006241,2025-04-01 02:00:00,Shepperton_Plant,Mutare,,STORE_194,High Energy Brown,831,810,-21,sale,Sale,2025-01-31
INV_2006242,2025-07-27 09:00:00,Shepperton_Plant,Harare,,STORE_174,Low GI Seed loaf,910,864,-46,sale,Sale,2025-04-29
INV_2006243,2025-03-27 13:00:00,Shepperton_Plant,Murehwa,,STORE_133,Low GI Seed loaf,2583,2548,-35,sale,Sale,2025-02-10
INV_2006244,2025-01-03 07:00:00,Shepperton_Plant,Mutare,RT_MUR_01,STORE_193,Low GI Seed loaf,2256,1365,-891,dispatch,Dispatch to store,2025-07-16
INV_2006245,2025-01-17 17:00:00,Shepperton_Plant,Chinhoyi,RT_HAT_02,STORE_012,Whole grain loaf,814,895,81,return_from_store,Return from store,2025-02-06
INV_2006246,2025-07-19 02:00:00,Shepperton_Plant,Mutare,,STORE_094,Soft white,2747,2696,-51,sale,Sale,2025-06-09
INV_2006247,2025-06-07 18:00:00,Shepperton_Plant,Murehwa,,STORE_094,Low GI Seed loaf,1200,1176,-24,sale,Sale,2025-03-16
INV_2006248,2025-06-16 09:00:00,Shepperton_Plant,Harare,RT_HAR_01,STORE_200,Soft white,447,-103,-550,dispatch,Dispatch to store,2025-01-08
INV_2006249,2025-03-16 08:00:00,Shepperton_Plant,Murehwa,RT_HAR_03,STORE_165,Low GI Seed loaf,1241,1267,26,return_from_store,Return from store,2025-03-16
INV_2006250,2025-02-13 22:00:00,Shepperton_Plant,Chegutu,,STORE_033,High Energy Brown,1413,1404,-9,sale,Sale,2025-06-03
INV_2006251,2025-05-05 05:00:00,Shepperton_Plant,Chegutu,,STORE_042,Soft white,2153,2105,-48,sale,Sale,2025-03-21
INV_2006252,2025-01-02 21:00:00,Shepperton_Plant,Mutare,,STORE_075,Whole grain loaf,2638,2607,-31,sale,Sale,2025-06-06
INV_2006253,2025-07-02 21:00:00,Shepperton_Plant,Mutare,,STORE_011,Low GI Seed loaf,1952,1940,-12,sale,Sale,2025-06-05
INV_2006254,2025-06-14 05:00:00,Shepperton_Plant,Bindura,,STORE_103,Whole grain loaf,4515,4465,-50,sale,Sale,2025-05-29
INV_2006255,2025-06-22 17:00:00,Shepperton_Plant,Chegutu,,STORE_199,Whole grain loaf,2124,2095,-29,sale,Sale,2025-07-20
INV_2006256,2025-04-25 03:00:00,Shepperton_Plant,Bindura,,STORE_185,High Energy Brown,2482,2423,-59,sale,Sale,2025-04-01
INV_2006257,2025-06-10 08:00:00,Shepperton_Plant,Hatcliff,,STORE_118,Soft white,3359,3330,-29,sale,Sale,2025-04-06
INV_2006258,2025-02-03 21:00:00,Shepperton_Plant,Chegutu,,STORE_046,Low GI Seed loaf,906,3423,2517,production,Baked Output,2025-05-11
INV_2006259,2025-04-14 16:00:00,Shepperton_Plant,Murehwa,RT_MUT_02,STORE_101,Low GI Seed loaf,866,904,38,return_from_store,Return from store,2025-01-21
INV_2006260,2025-05-03 11:00:00,Shepperton_Plant,Chinhoyi,RT_HAR_02,STORE_164,Soft white,464,87,-377,dispatch,Dispatch to depot,2025-02-23
INV_2006261,2025-06-02 09:00:00,Shepperton_Plant,Chinhoyi,,STORE_093,Soft white,2057,2041,-16,waste,Damaged,2025-07-22
INV_2006262,2025-04-16 02:00:00,Shepperton_Plant,Chegutu,,STORE_131,Soft white,2510,2455,-55,sale,Sale,2025-07-16
INV_2006263,2025-04-03 14:00:00,Shepperton_Plant,Murehwa,,STORE_139,Soft white,3109,3079,-30,sale,Sale,2025-07-31
