sale_id,date,plant_id,depot_id,region,sku,quantity_sold,bakers_inn_price
SAL_303260,2025-07-04,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1796,0.93
SAL_303261,2025-02-13,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,934,0.93
SAL_303262,2025-04-25,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1204,0.93
SAL_303263,2025-01-10,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1354,0.93
SAL_303264,2025-03-15,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,414,0.93
SAL_303265,2025-07-02,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1895,0.93
SAL_303266,2025-02-17,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,608,0.93
SAL_303267,2025-04-02,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,2196,0.93
SAL_303268,2025-01-26,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1003,0.93
SAL_303269,2025-05-19,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,1484,0.93
SAL_303270,2025-06-11,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,1878,0.93
SAL_303271,2025-05-24,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1905,0.93
SAL_303272,2025-05-25,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1647,0.93
SAL_303273,2025-02-09,Shepperton_Plant,Harare,Harare Urban,Soft white,796,0.93
SAL_303274,2025-06-17,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,821,0.93
SAL_303275,2025-02-06,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1660,0.93
SAL_303276,2025-04-15,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1036,0.93
SAL_303277,2025-01-06,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1747,0.93
SAL_303278,2025-05-23,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,1377,0.93
SAL_303279,2025-04-05,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1582,0.93
SAL_303280,2025-06-25,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1973,0.93
SAL_303281,2025-05-15,Shepperton_Plant,Harare,Harare Urban,Soft white,915,0.93
SAL_303282,2025-01-28,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1024,0.93
SAL_303283,2025-02-21,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,2163,0.93
SAL_303284,2025-06-18,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,2065,0.93
SAL_303285,2025-02-13,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1261,0.93
SAL_303286,2025-07-25,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,451,0.93
SAL_303287,2025-05-11,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1923,0.93
SAL_303288,2025-03-09,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1222,0.93
SAL_303289,2025-07-15,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,991,0.93
SAL_303290,2025-02-06,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1694,0.93
SAL_303291,2025-06-21,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1382,0.93
SAL_303292,2025-04-24,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,1719,0.93
SAL_303293,2025-02-26,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1284,0.93
SAL_303294,2025-07-03,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1335,0.93
SAL_303295,2025-04-01,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1542,0.93
SAL_303296,2025-03-28,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,656,0.93
SAL_303297,2025-05-15,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,316,0.93
SAL_303298,2025-04-03,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,721,0.93
SAL_303299,2025-04-05,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,803,0.93
SAL_303300,2025-04-21,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1064,0.93
SAL_303301,2025-02-27,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,2067,0.93
SAL_303302,2025-04-20,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,1238,0.93
SAL_303303,2025-02-26,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1934,0.93
SAL_303304,2025-01-05,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1053,0.93
SAL_303305,2025-06-23,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1869,0.93
SAL_303306,2025-03-15,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1296,0.93
SAL_303307,2025-05-15,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,753,0.93
SAL_303308,2025-04-20,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,322,0.93
SAL_303309,2025-01-17,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1794,0.93
SAL_303310,2025-05-04,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1179,0.93
SAL_303311,2025-04-11,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1480,0.93
SAL_303312,2025-06-13,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1071,0.93
SAL_303313,2025-04-12,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1421,0.93
SAL_303314,2025-05-18,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,320,0.93
SAL_303315,2025-05-16,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,616,0.93
SAL_303316,2025-03-28,Shepperton_Plant,Harare,Harare Urban,Soft white,698,0.93
SAL_303317,2025-05-14,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,2014,0.93
SAL_303318,2025-05-26,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,745,0.93
SAL_303319,2025-04-18,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1033,0.93
SAL_303320,2025-05-09,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1514,0.93
SAL_303321,2025-02-07,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,430,0.93
SAL_303322,2025-07-10,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,2030,0.93
SAL_303323,2025-05-13,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,971,0.93
SAL_303324,2025-01-22,Shepperton_Plant,Harare,Harare Urban,Soft white,489,0.93
SAL_303325,2025-03-21,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1279,0.93
SAL_303326,2025-04-19,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,491,0.93
SAL_303327,2025-06-03,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,660,0.93
SAL_303328,2025-07-08,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,626,0.93
SAL_303329,2025-02-23,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1024,0.93
SAL_303330,2025-05-02,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1814,0.93
SAL_303331,2025-05-17,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1907,0.93
SAL_303332,2025-02-08,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1316,0.93
SAL_303333,2025-06-05,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1866,0.93
SAL_303334,2025-01-04,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,2160,0.93
SAL_303335,2025-06-22,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1014,0.93
SAL_303336,2025-06-22,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,2101,0.93
SAL_303337,2025-07-24,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,714,0.93
SAL_303338,2025-02-15,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,418,0.93
SAL_303339,2025-05-15,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1857,0.93
SAL_303340,2025-04-24,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,746,0.93
SAL_303341,2025-04-24,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1096,0.93
SAL_303342,2025-06-11,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1603,0.93
SAL_303343,2025-05-18,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1927,0.93
SAL_303344,2025-02-25,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1919,0.93
SAL_303345,2025-03-13,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1676,0.93
SAL_303346,2025-06-28,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,561,0.93
SAL_303347,2025-07-07,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1895,0.93
SAL_303348,2025-07-15,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,2102,0.93
SAL_303349,2025-03-17,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,683,0.93
SAL_303350,2025-01-15,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1638,0.93
SAL_303351,2025-02-04,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1354,0.93
SAL_303352,2025-03-08,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,414,0.93
SAL_303353,2025-04-24,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1854,0.93
SAL_303354,2025-04-10,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,485,0.93
SAL_303355,2025-07-15,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1323,0.93
SAL_303356,2025-07-03,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,555,0.93
SAL_303357,2025-03-06,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,937,0.93
SAL_303358,2025-02-04,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1680,0.93
SAL_303359,2025-02-19,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1315,0.93
SAL_303360,2025-03-20,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,2079,0.93
SAL_303361,2025-02-18,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1113,0.93
SAL_303362,2025-06-14,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1279,0.93
SAL_303363,2025-06-16,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1509,0.93
SAL_303364,2025-06-25,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1344,0.93
SAL_303365,2025-07-26,Shepperton_Plant,Harare,Harare Urban,Soft white,326,0.93
SAL_303366,2025-06-13,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1301,0.93
SAL_303367,2025-03-10,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,1406,0.93
SAL_303368,2025-05-06,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1959,0.93
SAL_303369,2025-04-07,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,810,0.93
SAL_303370,2025-06-23,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1935,0.93
SAL_303371,2025-02-03,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,751,0.93
SAL_303372,2025-06-28,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,2109,0.93
SAL_303373,2025-04-24,Shepperton_Plant,Harare,Harare Urban,Soft white,1774,0.93
SAL_303374,2025-02-27,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,726,0.93
SAL_303375,2025-05-12,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,897,0.93
SAL_303376,2025-02-10,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,640,0.93
SAL_303377,2025-02-26,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,521,0.93
SAL_303378,2025-07-06,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,2023,0.93
SAL_303379,2025-06-22,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,535,0.93
SAL_303380,2025-04-07,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,437,0.93
SAL_303381,2025-05-15,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1574,0.93
SAL_303382,2025-03-01,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1046,0.93
SAL_303383,2025-02-27,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1796,0.93
SAL_303384,2025-04-09,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,447,0.93
SAL_303385,2025-01-23,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,688,0.93
SAL_303386,2025-02-02,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,477,0.93
SAL_303387,2025-03-17,Shepperton_Plant,Harare,Harare Urban,Soft white,1260,0.93
SAL_303388,2025-03-16,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1774,0.93
SAL_303389,2025-04-11,Shepperton_Plant,Harare,Harare Urban,Soft white,522,0.93
SAL_303390,2025-07-15,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1284,0.93
SAL_303391,2025-01-08,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,851,0.93
SAL_303392,2025-06-15,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1973,0.93
SAL_303393,2025-02-16,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1884,0.93
SAL_303394,2025-06-02,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1078,0.93
SAL_303395,2025-06-22,Shepperton_Plant,Mutare,Manicaland,Soft white,1391,0.93
SAL_303396,2025-05-06,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1735,0.93
SAL_303397,2025-06-26,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,858,0.93
SAL_303398,2025-05-03,Shepperton_Plant,Mutare,Manicaland,Soft white,491,0.93
SAL_303399,2025-05-03,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,964,0.93
SAL_303400,2025-07-27,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,770,0.93
SAL_303401,2025-07-17,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1300,0.93
SAL_303402,2025-03-26,Shepperton_Plant,Mutare,Manicaland,Soft white,1428,0.93
SAL_303403,2025-03-08,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,919,0.93
SAL_303404,2025-02-09,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,774,0.93
SAL_303405,2025-05-24,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1237,0.93
SAL_303406,2025-07-09,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1567,0.93
SAL_303407,2025-06-12,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1247,0.93
SAL_303408,2025-02-25,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1615,0.93
SAL_303409,2025-06-12,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1910,0.93
SAL_303410,2025-03-07,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1899,0.93
SAL_303411,2025-07-19,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,458,0.93
SAL_303412,2025-05-23,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1987,0.93
SAL_303413,2025-03-28,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,762,0.93
SAL_303414,2025-01-04,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,2137,0.93
SAL_303415,2025-06-17,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1169,0.93
SAL_303416,2025-06-22,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,1037,0.93
SAL_303417,2025-02-20,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1774,0.93
SAL_303418,2025-01-07,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1611,0.93
SAL_303419,2025-01-06,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1087,0.93
SAL_303420,2025-07-22,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,480,0.93
SAL_303421,2025-03-14,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,2047,0.93
SAL_303422,2025-03-19,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,365,0.93
SAL_303423,2025-04-20,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,628,0.93
SAL_303424,2025-05-19,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1436,0.93
SAL_303425,2025-04-09,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1800,0.93
SAL_303426,2025-02-18,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1641,0.93
SAL_303427,2025-02-19,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,828,0.93
SAL_303428,2025-04-23,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1974,0.93
SAL_303429,2025-03-03,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1381,0.93
SAL_303430,2025-01-05,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1163,0.93
SAL_303431,2025-03-21,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,2027,0.93
SAL_303432,2025-05-24,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,648,0.93
SAL_303433,2025-05-21,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,990,0.93
SAL_303434,2025-06-12,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,650,0.93
SAL_303435,2025-06-23,Shepperton_Plant,Mutare,Manicaland,Soft white,1302,0.93
SAL_303436,2025-04-22,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,2142,0.93
SAL_303437,2025-06-01,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1064,0.93
SAL_303438,2025-01-07,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,706,0.93
SAL_303439,2025-06-22,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,322,0.93
SAL_303440,2025-05-14,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,385,0.93
SAL_303441,2025-01-22,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,825,0.93
SAL_303442,2025-07-18,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,312,0.93
SAL_303443,2025-01-28,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,2151,0.93
SAL_303444,2025-05-15,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,2054,0.93
SAL_303445,2025-04-22,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1719,0.93
SAL_303446,2025-05-05,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,454,0.93
SAL_303447,2025-02-11,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1590,0.93
SAL_303448,2025-07-23,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1349,0.93
SAL_303449,2025-03-28,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1837,0.93
SAL_303450,2025-02-11,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,881,0.93
SAL_303451,2025-05-05,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,734,0.93
SAL_303452,2025-07-02,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1639,0.93
SAL_303453,2025-06-17,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1796,0.93
SAL_303454,2025-05-15,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1996,0.93
SAL_303455,2025-04-06,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1625,0.93
SAL_303456,2025-01-15,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1496,0.93
SAL_303457,2025-04-04,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1801,0.93
SAL_303458,2025-06-28,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1717,0.93
SAL_303459,2025-02-15,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,877,0.93
SAL_303460,2025-04-01,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1704,0.93
SAL_303461,2025-04-17,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1486,0.93
SAL_303462,2025-03-05,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,654,0.93
SAL_303463,2025-04-06,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,910,0.93
SAL_303464,2025-04-20,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,717,0.93
SAL_303465,2025-06-20,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,1827,0.93
SAL_303466,2025-06-01,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,1045,0.93
SAL_303467,2025-01-09,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,417,0.93
SAL_303468,2025-04-09,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,2115,0.93
SAL_303469,2025-05-13,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,584,0.93
SAL_303470,2025-06-27,Shepperton_Plant,Mutare,Manicaland,Soft white,2017,0.93
SAL_303471,2025-07-01,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,1559,0.93
SAL_303472,2025-06-14,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1043,0.93
SAL_303473,2025-05-08,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,1463,0.93
SAL_303474,2025-01-18,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1785,0.93
SAL_303475,2025-06-05,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,794,0.93
SAL_303476,2025-01-08,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,519,0.93
SAL_303477,2025-06-21,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1448,0.93
SAL_303478,2025-06-17,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1480,0.93
SAL_303479,2025-01-28,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1906,0.93
SAL_303480,2025-07-09,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1679,0.93
SAL_303481,2025-07-28,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,2189,0.93
SAL_303482,2025-01-26,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,1654,0.93
SAL_303483,2025-01-01,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,735,0.93
SAL_303484,2025-04-01,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1942,0.93
SAL_303485,2025-01-08,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,986,0.93
SAL_303486,2025-07-22,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1448,0.93
SAL_303487,2025-07-16,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,2127,0.93
SAL_303488,2025-07-27,Shepperton_Plant,Mutare,Manicaland,Soft white,1987,0.93
SAL_303489,2025-01-07,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1511,0.93
SAL_303490,2025-07-21,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,518,0.93
SAL_303491,2025-01-27,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1231,0.93
SAL_303492,2025-01-07,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1198,0.93
SAL_303493,2025-02-04,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1699,0.93
SAL_303494,2025-07-13,Shepperton_Plant,Harare,Harare Urban,Soft white,1545,0.93
SAL_303495,2025-05-17,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1329,0.93
SAL_303496,2025-01-23,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,625,0.93
SAL_303497,2025-07-17,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1793,0.93
SAL_303498,2025-02-04,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1812,0.93
SAL_303499,2025-03-06,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1832,0.93
SAL_303500,2025-03-27,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1867,0.93
SAL_303501,2025-01-24,Shepperton_Plant,Mutare,Manicaland,Soft white,638,0.93
SAL_303502,2025-07-03,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,778,0.93
SAL_303503,2025-06-21,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,626,0.93
SAL_303504,2025-03-21,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,2121,0.93
