record_id,holiday_name,date,region,qty_produced,demand_shift_factor,qty_leftover,sell_through_rate,timestamp,Soft white,High Energy Brown,Whole grain loaf,Low GI Seed loaf
HOLIDAY_REC_5494,Easter Monday,2025-04-21,Bulawayo,1420,1.24,18,0.987,2025-04-21,1386,367,345,453
HOLIDAY_REC_7569,Workers Day,2025-05-01,Bulawayo,1234,0.99,117,0.905,2025-05-01,2575,620,467,0
HOLIDAY_REC_17234,Christmas Day,2025-12-25,Gweru,1271,1.15,112,0.912,2025-12-25,1851,0,710,0
HOLIDAY_REC_17385,Christmas Day,2025-12-25,Bulawayo,1729,0.98,79,0.954,2025-12-25,410,0,0,370
HOLIDAY_REC_18150,Boxing Day,2025-12-26,Masvingo,2635,1.11,347,0.868,2025-12-26,1903,0,923,0
HOLIDAY_REC_331,New Year's Day,2025-01-01,Harare,1764,0.97,53,0.97,2025-01-01,1676,462,402,486
HOLIDAY_REC_1787,New Year's Day,2025-01-01,Bulawayo,2223,0.95,17,0.992,2025-01-01,0,1497,2171,0
HOLIDAY_REC_813,New Year's Day,2025-01-01,Gweru,2198,1.24,273,0.876,2025-01-01,3015,0,1053,1012
HOLIDAY_REC_1979,National Youth Day,2025-02-21,Gweru,937,1.04,105,0.888,2025-02-21,2802,796,681,726
HOLIDAY_REC_3117,National Youth Day,2025-02-21,Gweru,1484,1.11,160,0.892,2025-02-21,2428,718,783,1039
HOLIDAY_REC_8724,Africa Day,2025-05-25,Gweru,676,1.21,17,0.975,2025-05-25,1078,272,435,357
HOLIDAY_REC_3332,National Youth Day,2025-02-21,Mutare,1155,1.15,167,0.855,2025-02-21,0,1570,0,2966
HOLIDAY_REC_614,New Year's Day,2025-01-01,Gweru,2479,1.24,172,0.931,2025-01-01,1840,587,489,420
HOLIDAY_REC_1283,New Year's Day,2025-01-01,Bulawayo,1895,1.27,21,0.989,2025-01-01,3131,991,0,0
HOLIDAY_REC_14656,Unity Day,2025-12-22,Gweru,2012,1.05,209,0.896,2025-12-22,0,834,851,851
HOLIDAY_REC_11793,Heroes Day,2025-08-12,Gweru,1916,0.98,242,0.874,2025-08-12,2381,604,926,721
HOLIDAY_REC_12430,Defense Forces Day,2025-08-13,Gweru,1040,1.25,42,0.96,2025-08-13,2503,966,1053,772
HOLIDAY_REC_12861,Defense Forces Day,2025-08-13,Mutare,1984,1.1,79,0.96,2025-08-13,2779,0,0,2124
HOLIDAY_REC_6159,Easter Monday,2025-04-21,Chitungwiza,812,1.13,55,0.932,2025-04-21,1047,405,0,0
HOLIDAY_REC_10658,Heroes Day,2025-08-12,Harare,848,0.94,48,0.943,2025-08-12,2962,0,0,2733
HOLIDAY_REC_14460,Unity Day,2025-12-22,Mutare,1053,1.1,57,0.946,2025-12-22,2944,766,765,759
HOLIDAY_REC_15652,Unity Day,2025-12-22,Bulawayo,1998,1.05,131,0.934,2025-12-22,1380,321,0,809
HOLIDAY_REC_14230,Unity Day,2025-12-22,Bulawayo,834,0.91,2,0.998,2025-12-22,0,291,289,306
HOLIDAY_REC_8577,Africa Day,2025-05-25,Masvingo,1097,1.01,135,0.877,2025-05-25,0,1396,0,3566
HOLIDAY_REC_18313,Boxing Day,2025-12-26,Harare,1640,1.15,179,0.891,2025-12-26,0,517,529,448
HOLIDAY_REC_8608,Africa Day,2025-05-25,Gweru,678,1.15,74,0.891,2025-05-25,0,0,1370,1714
HOLIDAY_REC_17062,Christmas Day,2025-12-25,Harare,1722,0.95,104,0.94,2025-12-25,973,388,348,0
HOLIDAY_REC_9896,Africa Day,2025-05-25,Harare,2246,1.18,73,0.967,2025-05-25,2129,669,595,532
HOLIDAY_REC_14753,Unity Day,2025-12-22,Bulawayo,1330,1.03,173,0.87,2025-12-22,426,0,188,203
HOLIDAY_REC_7497,Workers Day,2025-05-01,Mutare,1215,1.07,161,0.867,2025-05-01,2865,0,1333,1362
HOLIDAY_REC_6275,Easter Monday,2025-04-21,Chitungwiza,1119,0.98,31,0.972,2025-04-21,353,0,130,0
HOLIDAY_REC_12645,Defense Forces Day,2025-08-13,Masvingo,1893,0.93,95,0.95,2025-08-13,2299,694,865,777
HOLIDAY_REC_10647,Heroes Day,2025-08-12,Chitungwiza,690,0.91,42,0.939,2025-08-12,256,100,102,83
HOLIDAY_REC_18730,Boxing Day,2025-12-26,Chitungwiza,2322,1.17,126,0.946,2025-12-26,1065,0,508,0
HOLIDAY_REC_3465,National Youth Day,2025-02-21,Masvingo,1965,1.23,144,0.927,2025-02-21,426,89,113,87
HOLIDAY_REC_11527,Heroes Day,2025-08-12,Masvingo,1378,1.23,81,0.941,2025-08-12,2689,854,787,627
HOLIDAY_REC_9164,Africa Day,2025-05-25,Bulawayo,699,1.03,11,0.984,2025-05-25,0,0,672,697
HOLIDAY_REC_3922,Independence Day,2025-04-18,Chitungwiza,1956,1.19,143,0.927,2025-04-18,0,1975,1613,0
HOLIDAY_REC_6901,Workers Day,2025-05-01,Bulawayo,1526,1.12,135,0.912,2025-05-01,1471,398,413,365
HOLIDAY_REC_10409,Heroes Day,2025-08-12,Bulawayo,1502,1.15,131,0.913,2025-08-12,2064,515,0,0
HOLIDAY_REC_17146,Christmas Day,2025-12-25,Mutare,1326,1.24,129,0.903,2025-12-25,1403,294,354,312
HOLIDAY_REC_6293,Easter Monday,2025-04-21,Mutare,2281,0.92,97,0.957,2025-04-21,869,236,259,365
HOLIDAY_REC_4338,Independence Day,2025-04-18,Chitungwiza,2583,1.25,111,0.957,2025-04-18,1120,370,296,440
HOLIDAY_REC_6126,Easter Monday,2025-04-21,Harare,1839,0.93,163,0.911,2025-04-21,0,0,1607,1915
HOLIDAY_REC_514,New Year's Day,2025-01-01,Bulawayo,1143,1.06,155,0.864,2025-01-01,0,1372,0,3174
HOLIDAY_REC_1279,New Year's Day,2025-01-01,Chitungwiza,1691,1.13,35,0.979,2025-01-01,989,338,0,0
HOLIDAY_REC_18644,Boxing Day,2025-12-26,Bulawayo,2020,1.03,77,0.962,2025-12-26,0,0,886,618
HOLIDAY_REC_10747,Heroes Day,2025-08-12,Mutare,1943,1.16,230,0.882,2025-08-12,1678,326,425,512
HOLIDAY_REC_9404,Africa Day,2025-05-25,Bulawayo,1736,1.16,65,0.963,2025-05-25,593,0,329,0
HOLIDAY_REC_14551,Unity Day,2025-12-22,Chitungwiza,1304,1.15,116,0.911,2025-12-22,1978,505,622,598
HOLIDAY_REC_9247,Africa Day,2025-05-25,Gweru,1204,1.13,47,0.961,2025-05-25,0,547,645,475
HOLIDAY_REC_13746,Defense Forces Day,2025-08-13,Masvingo,764,0.99,61,0.92,2025-08-13,2456,813,0,0
HOLIDAY_REC_19162,Boxing Day,2025-12-26,Harare,849,1.18,97,0.886,2025-12-26,2918,0,0,3068
HOLIDAY_REC_15619,Unity Day,2025-12-22,Chitungwiza,770,1.04,42,0.945,2025-12-22,2057,639,710,902
HOLIDAY_REC_3019,National Youth Day,2025-02-21,Masvingo,1951,1.25,34,0.983,2025-02-21,0,191,218,0
HOLIDAY_REC_2693,National Youth Day,2025-02-21,Harare,1559,0.93,30,0.981,2025-02-21,1900,586,506,440
HOLIDAY_REC_15731,Unity Day,2025-12-22,Masvingo,2195,0.98,124,0.944,2025-12-22,1858,642,500,490
HOLIDAY_REC_5380,Easter Monday,2025-04-21,Harare,2415,1.01,314,0.87,2025-04-21,411,108,88,118
HOLIDAY_REC_6058,Easter Monday,2025-04-21,Mutare,1736,1.1,70,0.96,2025-04-21,2573,0,965,0
HOLIDAY_REC_15872,Christmas Day,2025-12-25,Gweru,2518,1.16,308,0.878,2025-12-25,379,0,161,116
HOLIDAY_REC_4743,Independence Day,2025-04-18,Mutare,1813,1.12,257,0.858,2025-04-18,2243,0,1329,1146
HOLIDAY_REC_11489,Heroes Day,2025-08-12,Harare,1235,1.1,63,0.949,2025-08-12,2647,789,0,1376
HOLIDAY_REC_7019,Workers Day,2025-05-01,Bulawayo,693,1.03,29,0.958,2025-05-01,2345,0,1590,1131
HOLIDAY_REC_8627,Africa Day,2025-05-25,Harare,1433,1.12,7,0.995,2025-05-25,1029,0,0,1104
HOLIDAY_REC_9474,Africa Day,2025-05-25,Bulawayo,1846,1.11,178,0.904,2025-05-25,0,397,0,848
HOLIDAY_REC_5689,Easter Monday,2025-04-21,Masvingo,1877,1.3,277,0.852,2025-04-21,3019,982,0,0
HOLIDAY_REC_15669,Unity Day,2025-12-22,Harare,2239,0.98,169,0.925,2025-12-22,2816,0,1125,1216
HOLIDAY_REC_11801,Heroes Day,2025-08-12,Masvingo,863,1.3,61,0.929,2025-08-12,701,237,187,176
HOLIDAY_REC_9726,Africa Day,2025-05-25,Mutare,1686,1.04,148,0.912,2025-05-25,2238,788,707,897
HOLIDAY_REC_52,New Year's Day,2025-01-01,Gweru,2655,1.12,312,0.882,2025-01-01,2207,479,808,566
HOLIDAY_REC_13427,Defense Forces Day,2025-08-13,Gweru,1954,1.27,293,0.85,2025-08-13,0,1000,1308,0
HOLIDAY_REC_2665,National Youth Day,2025-02-21,Harare,815,1.03,89,0.891,2025-02-21,2531,0,1246,1152
HOLIDAY_REC_93,New Year's Day,2025-01-01,Chitungwiza,2184,1.07,24,0.989,2025-01-01,661,276,251,173
HOLIDAY_REC_18406,Boxing Day,2025-12-26,Bulawayo,2339,1.18,334,0.857,2025-12-26,0,1089,1087,1086
HOLIDAY_REC_12587,Defense Forces Day,2025-08-13,Gweru,1653,1.29,96,0.942,2025-08-13,857,247,239,247
HOLIDAY_REC_1732,New Year's Day,2025-01-01,Bulawayo,2024,1.03,15,0.993,2025-01-01,0,0,1893,1704
HOLIDAY_REC_15057,Unity Day,2025-12-22,Harare,739,1.02,21,0.972,2025-12-22,1711,370,415,436
HOLIDAY_REC_4330,Independence Day,2025-04-18,Mutare,1155,1.23,26,0.977,2025-04-18,0,1790,1640,0
HOLIDAY_REC_9225,Africa Day,2025-05-25,Mutare,744,0.97,41,0.945,2025-05-25,1925,590,525,0
HOLIDAY_REC_7817,Workers Day,2025-05-01,Harare,610,1.1,35,0.943,2025-05-01,1244,442,503,537
HOLIDAY_REC_18439,Boxing Day,2025-12-26,Gweru,2596,1.0,203,0.922,2025-12-26,996,302,284,263
HOLIDAY_REC_14002,Unity Day,2025-12-22,Chitungwiza,1302,1.22,32,0.975,2025-12-22,1897,532,0,1115
HOLIDAY_REC_16497,Christmas Day,2025-12-25,Bulawayo,946,1.24,58,0.939,2025-12-25,2393,451,0,1177
HOLIDAY_REC_2319,National Youth Day,2025-02-21,Masvingo,1903,0.9,1,0.999,2025-02-21,0,221,218,210
HOLIDAY_REC_7445,Workers Day,2025-05-01,Gweru,1622,0.93,25,0.985,2025-05-01,2131,729,1020,799
HOLIDAY_REC_9995,Heroes Day,2025-08-12,Harare,1421,1.14,147,0.897,2025-08-12,0,1537,1555,0
HOLIDAY_REC_14690,Unity Day,2025-12-22,Chitungwiza,1277,1.14,122,0.904,2025-12-22,794,175,278,240
HOLIDAY_REC_18007,Boxing Day,2025-12-26,Masvingo,2277,0.94,294,0.871,2025-12-26,1752,0,0,1832
HOLIDAY_REC_14265,Unity Day,2025-12-22,Harare,707,1.11,99,0.86,2025-12-22,2875,0,1260,1557
HOLIDAY_REC_8528,Africa Day,2025-05-25,Harare,1731,1.18,85,0.951,2025-05-25,741,240,305,341
HOLIDAY_REC_12105,Defense Forces Day,2025-08-13,Bulawayo,1512,0.9,110,0.927,2025-08-13,2881,586,640,752
HOLIDAY_REC_12104,Defense Forces Day,2025-08-13,Masvingo,1526,1.29,192,0.874,2025-08-13,2613,917,0,0
HOLIDAY_REC_1452,New Year's Day,2025-01-01,Chitungwiza,2101,1.01,216,0.897,2025-01-01,2486,584,0,1117
HOLIDAY_REC_5341,Easter Monday,2025-04-21,Bulawayo,1191,0.91,50,0.958,2025-04-21,1425,358,464,523
HOLIDAY_REC_3468,National Youth Day,2025-02-21,Bulawayo,1120,0.99,101,0.91,2025-02-21,2843,748,905,678
HOLIDAY_REC_19140,Boxing Day,2025-12-26,Bulawayo,1462,1.2,142,0.903,2025-12-26,1958,717,0,1419
HOLIDAY_REC_10521,Heroes Day,2025-08-12,Harare,2402,0.96,174,0.928,2025-08-12,0,1587,1654,2206
HOLIDAY_REC_17574,Boxing Day,2025-12-26,Masvingo,2413,1.18,211,0.913,2025-12-26,2867,930,876,0
HOLIDAY_REC_10416,Heroes Day,2025-08-12,Harare,1150,0.92,34,0.97,2025-08-12,2053,701,0,1234
HOLIDAY_REC_6694,Easter Monday,2025-04-21,Harare,2171,1.2,240,0.889,2025-04-21,1272,337,329,447
HOLIDAY_REC_10616,Heroes Day,2025-08-12,Harare,920,0.99,17,0.982,2025-08-12,3384,0,0,2428
HOLIDAY_REC_5352,Easter Monday,2025-04-21,Gweru,1511,0.96,217,0.856,2025-04-21,2487,694,444,0
HOLIDAY_REC_2795,National Youth Day,2025-02-21,Gweru,784,1.14,5,0.994,2025-02-21,0,2166,2043,1469
HOLIDAY_REC_14790,Unity Day,2025-12-22,Bulawayo,1279,1.22,170,0.867,2025-12-22,1912,642,0,1302
HOLIDAY_REC_3870,Independence Day,2025-04-18,Harare,1440,0.97,97,0.933,2025-04-18,1605,409,478,372
HOLIDAY_REC_18547,Boxing Day,2025-12-26,Chitungwiza,675,1.29,2,0.997,2025-12-26,2542,753,791,540
HOLIDAY_REC_14266,Unity Day,2025-12-22,Gweru,1779,1.03,245,0.862,2025-12-22,1014,192,249,327
HOLIDAY_REC_916,New Year's Day,2025-01-01,Bulawayo,2671,0.96,169,0.937,2025-01-01,278,67,0,178
HOLIDAY_REC_1944,National Youth Day,2025-02-21,Gweru,1330,0.91,1,0.999,2025-02-21,1517,326,0,953
HOLIDAY_REC_13533,Defense Forces Day,2025-08-13,Harare,1502,1.16,152,0.899,2025-08-13,0,849,1129,0
HOLIDAY_REC_14074,Unity Day,2025-12-22,Mutare,2102,0.93,11,0.995,2025-12-22,1540,574,689,577
HOLIDAY_REC_2594,National Youth Day,2025-02-21,Chitungwiza,1887,1.08,268,0.858,2025-02-21,0,0,2338,2922
HOLIDAY_REC_15672,Unity Day,2025-12-22,Chitungwiza,2043,1.25,122,0.94,2025-12-22,1961,636,804,0
HOLIDAY_REC_1589,New Year's Day,2025-01-01,Gweru,2786,0.97,386,0.861,2025-01-01,1195,327,0,530
HOLIDAY_REC_16756,Christmas Day,2025-12-25,Mutare,1144,1.12,117,0.898,2025-12-25,1724,0,1003,0
HOLIDAY_REC_18263,Boxing Day,2025-12-26,Gweru,2029,1.13,45,0.978,2025-12-26,0,1272,0,2251
HOLIDAY_REC_10537,Heroes Day,2025-08-12,Bulawayo,2473,1.03,177,0.928,2025-08-12,2492,0,965,974
HOLIDAY_REC_8617,Africa Day,2025-05-25,Masvingo,1888,1.04,79,0.958,2025-05-25,2196,942,907,835
HOLIDAY_REC_4527,Independence Day,2025-04-18,Masvingo,1784,1.17,11,0.994,2025-04-18,330,93,0,241
HOLIDAY_REC_12670,Defense Forces Day,2025-08-13,Harare,1308,0.96,196,0.85,2025-08-13,1652,463,350,0
HOLIDAY_REC_5305,Easter Monday,2025-04-21,Gweru,639,1.12,14,0.978,2025-04-21,3430,914,0,0
HOLIDAY_REC_17879,Boxing Day,2025-12-26,Chitungwiza,2625,0.9,383,0.854,2025-12-26,2048,0,899,0
HOLIDAY_REC_4521,Independence Day,2025-04-18,Chitungwiza,1254,1.01,15,0.988,2025-04-18,0,0,281,227
HOLIDAY_REC_16800,Christmas Day,2025-12-25,Mutare,1044,1.11,29,0.972,2025-12-25,994,267,0,445
HOLIDAY_REC_2993,National Youth Day,2025-02-21,Gweru,1040,1.1,17,0.984,2025-02-21,0,295,258,255
HOLIDAY_REC_6051,Easter Monday,2025-04-21,Bulawayo,614,1.04,13,0.979,2025-04-21,2413,0,0,2664
HOLIDAY_REC_18969,Boxing Day,2025-12-26,Harare,1653,1.03,63,0.962,2025-12-26,2953,0,1346,0
HOLIDAY_REC_5145,Independence Day,2025-04-18,Bulawayo,1257,0.95,2,0.998,2025-04-18,1697,0,910,815
HOLIDAY_REC_1512,New Year's Day,2025-01-01,Harare,880,1.17,51,0.942,2025-01-01,1929,552,0,1303
HOLIDAY_REC_10044,Heroes Day,2025-08-12,Gweru,1535,1.0,192,0.875,2025-08-12,0,1732,1635,0
HOLIDAY_REC_6677,Easter Monday,2025-04-21,Chitungwiza,755,1.09,111,0.853,2025-04-21,2143,0,1124,789
HOLIDAY_REC_5636,Easter Monday,2025-04-21,Gweru,1032,1.12,108,0.895,2025-04-21,2635,724,0,0
HOLIDAY_REC_13497,Defense Forces Day,2025-08-13,Harare,1117,1.23,67,0.94,2025-08-13,2460,696,0,0
HOLIDAY_REC_9873,Africa Day,2025-05-25,Mutare,2290,1.29,92,0.96,2025-05-25,2644,0,1059,1264
HOLIDAY_REC_14928,Unity Day,2025-12-22,Gweru,647,0.9,22,0.966,2025-12-22,2312,643,579,459
HOLIDAY_REC_10135,Heroes Day,2025-08-12,Mutare,960,1.15,79,0.918,2025-08-12,0,1295,1537,1696
HOLIDAY_REC_1514,New Year's Day,2025-01-01,Mutare,1996,1.23,94,0.953,2025-01-01,1744,523,669,468
HOLIDAY_REC_11107,Heroes Day,2025-08-12,Mutare,655,1.27,16,0.976,2025-08-12,3299,696,792,765
HOLIDAY_REC_13444,Defense Forces Day,2025-08-13,Bulawayo,1645,1.08,94,0.943,2025-08-13,0,569,454,0
HOLIDAY_REC_4742,Independence Day,2025-04-18,Chitungwiza,1640,1.2,229,0.86,2025-04-18,1627,446,347,442
HOLIDAY_REC_2597,National Youth Day,2025-02-21,Masvingo,673,0.92,34,0.949,2025-02-21,2128,688,508,541
HOLIDAY_REC_7637,Workers Day,2025-05-01,Masvingo,953,1.21,128,0.866,2025-05-01,1025,0,297,434
HOLIDAY_REC_16375,Christmas Day,2025-12-25,Bulawayo,2164,1.05,136,0.937,2025-12-25,1643,342,369,492
HOLIDAY_REC_574,New Year's Day,2025-01-01,Masvingo,1523,0.95,134,0.912,2025-01-01,1568,414,490,534
HOLIDAY_REC_844,New Year's Day,2025-01-01,Gweru,942,1.14,32,0.966,2025-01-01,2295,443,605,0
HOLIDAY_REC_14504,Unity Day,2025-12-22,Masvingo,1275,1.06,110,0.914,2025-12-22,430,137,163,126
HOLIDAY_REC_4557,Independence Day,2025-04-18,Masvingo,1222,0.97,123,0.899,2025-04-18,0,1234,1411,0
HOLIDAY_REC_8726,Africa Day,2025-05-25,Chitungwiza,1148,1.08,144,0.875,2025-05-25,1368,0,529,0
HOLIDAY_REC_10812,Heroes Day,2025-08-12,Chitungwiza,1181,1.17,53,0.955,2025-08-12,0,186,165,211
HOLIDAY_REC_15789,Christmas Day,2025-12-25,Harare,1261,1.05,63,0.95,2025-12-25,3014,837,637,687
HOLIDAY_REC_15342,Unity Day,2025-12-22,Harare,1454,1.1,98,0.933,2025-12-22,2095,433,615,548
HOLIDAY_REC_6994,Workers Day,2025-05-01,Harare,1237,1.25,124,0.9,2025-05-01,699,256,0,531
HOLIDAY_REC_5397,Easter Monday,2025-04-21,Chitungwiza,771,1.26,80,0.896,2025-04-21,2204,938,887,677
HOLIDAY_REC_8140,Workers Day,2025-05-01,Gweru,1427,1.3,164,0.885,2025-05-01,345,0,0,238
HOLIDAY_REC_16987,Christmas Day,2025-12-25,Mutare,1798,1.29,29,0.984,2025-12-25,2756,551,0,1329
HOLIDAY_REC_15889,Christmas Day,2025-12-25,Masvingo,1803,1.06,237,0.869,2025-12-25,3135,1086,818,0
HOLIDAY_REC_7404,Workers Day,2025-05-01,Gweru,1610,1.19,55,0.966,2025-05-01,1048,413,332,421
HOLIDAY_REC_69,New Year's Day,2025-01-01,Masvingo,1360,1.12,162,0.881,2025-01-01,2043,573,511,656
HOLIDAY_REC_10578,Heroes Day,2025-08-12,Masvingo,1467,1.03,172,0.883,2025-08-12,0,1363,0,2830
HOLIDAY_REC_15160,Unity Day,2025-12-22,Bulawayo,1983,0.96,192,0.903,2025-12-22,944,0,423,0
HOLIDAY_REC_13294,Defense Forces Day,2025-08-13,Masvingo,1620,1.13,67,0.959,2025-08-13,1823,602,528,0
HOLIDAY_REC_8065,Workers Day,2025-05-01,Bulawayo,630,1.07,39,0.938,2025-05-01,3454,0,0,2537
HOLIDAY_REC_18929,Boxing Day,2025-12-26,Masvingo,1304,0.98,43,0.967,2025-12-26,971,268,184,0
HOLIDAY_REC_10762,Heroes Day,2025-08-12,Harare,1061,1.07,151,0.858,2025-08-12,312,91,0,159
HOLIDAY_REC_8328,Workers Day,2025-05-01,Bulawayo,1238,1.07,125,0.899,2025-05-01,1159,399,0,716
HOLIDAY_REC_1361,New Year's Day,2025-01-01,Harare,2452,1.2,197,0.92,2025-01-01,0,756,1213,932
HOLIDAY_REC_9973,Heroes Day,2025-08-12,Masvingo,695,1.03,46,0.934,2025-08-12,0,1172,1050,0
HOLIDAY_REC_6552,Easter Monday,2025-04-21,Bulawayo,1355,1.3,15,0.989,2025-04-21,2376,934,942,855
HOLIDAY_REC_9253,Africa Day,2025-05-25,Chitungwiza,1321,1.12,74,0.944,2025-05-25,558,123,157,156
HOLIDAY_REC_5692,Easter Monday,2025-04-21,Masvingo,2005,1.22,223,0.889,2025-04-21,619,172,172,132
HOLIDAY_REC_19015,Boxing Day,2025-12-26,Masvingo,1144,1.12,83,0.927,2025-12-26,913,332,250,257
HOLIDAY_REC_18042,Boxing Day,2025-12-26,Chitungwiza,2315,1.2,93,0.96,2025-12-26,584,159,110,0
HOLIDAY_REC_13019,Defense Forces Day,2025-08-13,Bulawayo,2002,1.18,41,0.98,2025-08-13,922,264,242,206
HOLIDAY_REC_12333,Defense Forces Day,2025-08-13,Mutare,658,1.14,5,0.992,2025-08-13,2542,0,1349,1200
HOLIDAY_REC_18009,Boxing Day,2025-12-26,Bulawayo,1165,1.0,89,0.924,2025-12-26,2997,870,760,1050
HOLIDAY_REC_10568,Heroes Day,2025-08-12,Chitungwiza,1403,1.06,76,0.946,2025-08-12,2991,775,801,1172
HOLIDAY_REC_16263,Christmas Day,2025-12-25,Mutare,2115,1.17,149,0.93,2025-12-25,1979,0,639,0
HOLIDAY_REC_4342,Independence Day,2025-04-18,Harare,2219,1.25,39,0.982,2025-04-18,1749,0,721,649
HOLIDAY_REC_3018,National Youth Day,2025-02-21,Bulawayo,625,1.24,55,0.912,2025-02-21,2763,1230,1120,0
HOLIDAY_REC_9697,Africa Day,2025-05-25,Masvingo,691,0.9,36,0.948,2025-05-25,1945,450,453,657
HOLIDAY_REC_7094,Workers Day,2025-05-01,Chitungwiza,636,1.03,7,0.989,2025-05-01,2415,677,0,1451
HOLIDAY_REC_8622,Africa Day,2025-05-25,Chitungwiza,2283,0.97,220,0.904,2025-05-25,0,0,2097,1618
HOLIDAY_REC_307,New Year's Day,2025-01-01,Gweru,1136,1.03,170,0.85,2025-01-01,0,578,870,0
HOLIDAY_REC_4076,Independence Day,2025-04-18,Gweru,943,1.25,18,0.981,2025-04-18,2475,818,912,1142
HOLIDAY_REC_16993,Christmas Day,2025-12-25,Mutare,1600,1.12,211,0.868,2025-12-25,638,188,144,161
HOLIDAY_REC_8863,Africa Day,2025-05-25,Mutare,1032,1.2,95,0.908,2025-05-25,479,0,167,247
HOLIDAY_REC_15957,Christmas Day,2025-12-25,Harare,2264,1.16,302,0.867,2025-12-25,322,74,81,105
HOLIDAY_REC_4769,Independence Day,2025-04-18,Chitungwiza,1475,1.29,106,0.928,2025-04-18,2709,570,716,0
HOLIDAY_REC_16947,Christmas Day,2025-12-25,Masvingo,1715,1.25,97,0.943,2025-12-25,0,570,528,395
HOLIDAY_REC_13816,Unity Day,2025-12-22,Masvingo,1275,1.26,36,0.972,2025-12-22,303,0,0,310
HOLIDAY_REC_2116,National Youth Day,2025-02-21,Bulawayo,1440,0.95,189,0.869,2025-02-21,0,0,625,566
HOLIDAY_REC_14743,Unity Day,2025-12-22,Gweru,2034,1.05,192,0.906,2025-12-22,1059,0,532,617
HOLIDAY_REC_10959,Heroes Day,2025-08-12,Masvingo,2237,1.21,229,0.898,2025-08-12,414,98,128,140
HOLIDAY_REC_11205,Heroes Day,2025-08-12,Bulawayo,1892,0.95,279,0.853,2025-08-12,3384,698,772,802
HOLIDAY_REC_7885,Workers Day,2025-05-01,Mutare,878,1.1,125,0.858,2025-05-01,2942,793,1100,809
HOLIDAY_REC_6526,Easter Monday,2025-04-21,Harare,1858,1.24,34,0.982,2025-04-21,290,80,127,101
HOLIDAY_REC_15852,Christmas Day,2025-12-25,Masvingo,2524,1.25,114,0.955,2025-12-25,0,0,547,679
HOLIDAY_REC_8597,Africa Day,2025-05-25,Chitungwiza,1361,1.22,106,0.922,2025-05-25,1943,606,731,786
HOLIDAY_REC_3496,Independence Day,2025-04-18,Mutare,1864,1.07,48,0.974,2025-04-18,0,1772,1636,0
HOLIDAY_REC_7121,Workers Day,2025-05-01,Bulawayo,1562,1.08,155,0.901,2025-05-01,1632,448,543,476
HOLIDAY_REC_13990,Unity Day,2025-12-22,Masvingo,1325,1.04,45,0.966,2025-12-22,1235,378,0,1079
HOLIDAY_REC_15163,Unity Day,2025-12-22,Masvingo,692,1.28,7,0.99,2025-12-22,296,64,77,68
HOLIDAY_REC_11508,Heroes Day,2025-08-12,Masvingo,980,1.02,35,0.964,2025-08-12,2493,573,0,0
HOLIDAY_REC_14138,Unity Day,2025-12-22,Bulawayo,1334,1.19,65,0.951,2025-12-22,3122,0,1397,1031
HOLIDAY_REC_15909,Christmas Day,2025-12-25,Harare,2114,1.01,278,0.868,2025-12-25,2031,404,635,437
HOLIDAY_REC_9793,Africa Day,2025-05-25,Gweru,1824,1.17,173,0.905,2025-05-25,387,98,102,0
HOLIDAY_REC_1486,New Year's Day,2025-01-01,Gweru,799,1.05,12,0.985,2025-01-01,0,2167,1680,0
HOLIDAY_REC_17966,Boxing Day,2025-12-26,Gweru,1745,0.98,169,0.903,2025-12-26,2240,0,0,1847
HOLIDAY_REC_7653,Workers Day,2025-05-01,Harare,1448,1.02,190,0.869,2025-05-01,2028,611,792,994
HOLIDAY_REC_16542,Christmas Day,2025-12-25,Mutare,2166,1.25,159,0.927,2025-12-25,927,0,414,578
HOLIDAY_REC_12623,Defense Forces Day,2025-08-13,Harare,2188,0.92,37,0.983,2025-08-13,1785,561,0,0
HOLIDAY_REC_12270,Defense Forces Day,2025-08-13,Bulawayo,2340,0.95,236,0.899,2025-08-13,2745,671,0,1501
HOLIDAY_REC_18021,Boxing Day,2025-12-26,Chitungwiza,1459,0.96,140,0.904,2025-12-26,0,795,0,1269
HOLIDAY_REC_2395,National Youth Day,2025-02-21,Chitungwiza,1813,1.1,197,0.891,2025-02-21,0,902,908,0
HOLIDAY_REC_9809,Africa Day,2025-05-25,Harare,784,1.18,91,0.884,2025-05-25,813,281,304,344
HOLIDAY_REC_676,New Year's Day,2025-01-01,Masvingo,1023,1.02,100,0.902,2025-01-01,1447,501,0,1222
HOLIDAY_REC_5135,Independence Day,2025-04-18,Chitungwiza,1322,1.1,28,0.979,2025-04-18,0,690,548,730
HOLIDAY_REC_24,New Year's Day,2025-01-01,Harare,1706,1.12,65,0.962,2025-01-01,1680,421,378,0
HOLIDAY_REC_13349,Defense Forces Day,2025-08-13,Masvingo,720,1.27,100,0.861,2025-08-13,2241,618,416,562
HOLIDAY_REC_18211,Boxing Day,2025-12-26,Mutare,1944,0.99,53,0.973,2025-12-26,2549,842,0,1293
HOLIDAY_REC_15777,Christmas Day,2025-12-25,Masvingo,2398,1.26,203,0.915,2025-12-25,1997,553,591,419
HOLIDAY_REC_10787,Heroes Day,2025-08-12,Mutare,1686,1.19,149,0.912,2025-08-12,771,250,299,0
