return_id,timestamp,plant_id,depot_id,route_id,retailer_id,reason_code,notes,Soft white,High Energy Brown,Whole grain loaf,Low GI Seed loaf,batch_id,batch_match_quality
RET_200547,2025-07-16 00:59:51,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_181,Wrong Delivery,,77,0,0,0,BATCH_19138,matched
RET_200026,2025-03-01 13:53:01,Shepperton_Plant,Bindura,RT_BIN_01,STORE_049,Expired,Packaging issue,19,0,0,0,BATCH_12462,matched
RET_201067,2025-07-02 02:15:03,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_104,Expired,Packaging issue,83,35,0,0,BATCH_21629,matched
RET_203918,2025-07-17 22:44:13,Shepperton_Plant,Harare,RT_HAR_03,STORE_009,Expired,Damaged on shelf,6,0,0,6,BATCH_17083,matched
RET_204486,2025-04-29 03:30:47,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_023,Mould Growth,Damaged on shelf,0,0,85,66,BATCH_14681,matched
RET_207724,2025-07-18 20:41:26,Shepperton_Plant,Harare,RT_HAR_02,STORE_066,Expired,Damaged on shelf,0,0,58,61,BATCH_18580,matched
RET_205398,2025-07-12 07:25:07,Shepperton_Plant,Harare,RT_HAR_03,STORE_003,Wrong Delivery,,0,0,0,79,BATCH_21406,matched
RET_209029,2025-03-18 17:41:04,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_192,Stale,,41,0,0,0,BATCH_15919,matched
RET_206188,2025-05-04 00:09:23,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_140,Expired,Packaging issue,0,20,0,0,BATCH_19787,matched
RET_206921,2025-04-11 08:48:54,Shepperton_Plant,Bindura,RT_BIN_01,STORE_053,Crushed/Squashed,Packaging issue,63,0,0,0,BATCH_12765,matched
RET_210295,2025-05-22 22:53:49,Shepperton_Plant,Bindura,RT_BIN_01,STORE_015,Mould Growth,,58,0,30,0,BATCH_21748,matched
RET_201221,2025-07-24 04:12:57,Shepperton_Plant,Bindura,RT_BIN_01,STORE_119,Wrong Delivery,Damaged on shelf,0,78,0,91,BATCH_18728,matched
RET_211541,2025-03-25 20:05:20,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_157,Returned Unsold,Packaging issue,0,33,0,75,BATCH_15299,matched
RET_202548,2025-03-06 07:50:05,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_006,Damaged Packaging,Late delivery,91,0,30,0,BATCH_17913,matched
RET_212373,2025-03-03 05:31:39,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_096,Crushed/Squashed,Damaged on shelf,0,24,13,0,BATCH_21487,matched
RET_200437,2025-07-11 22:32:02,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_043,Expired,Customer complaints,42,0,0,51,BATCH_23479,matched
RET_207502,2025-07-06 10:21:36,Shepperton_Plant,Harare,RT_HAR_02,STORE_014,Mould Growth,Customer complaints,6,0,0,0,BATCH_12296,matched
RET_211056,2025-03-28 05:33:53,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_120,Returned Unsold,Late delivery,68,0,0,0,BATCH_18014,matched
RET_208596,2025-07-07 22:25:38,Shepperton_Plant,Mutare,RT_MUT_02,STORE_137,Returned Unsold,Late delivery,0,38,0,84,BATCH_20826,matched
RET_201861,2025-07-28 16:16:13,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_155,Wrong Delivery,Late delivery,0,3,0,6,BATCH_14540,matched
RET_202699,2025-04-14 14:17:48,Shepperton_Plant,Bindura,RT_BIN_01,STORE_120,Expired,,0,55,56,0,BATCH_14695,matched
RET_209117,2025-05-13 09:05:33,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_157,Wrong Delivery,Damaged on shelf,59,0,0,61,BATCH_16476,matched
RET_207963,2025-07-28 05:57:38,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_176,Wrong Delivery,Damaged on shelf,0,0,50,71,BATCH_23316,matched
RET_202481,2025-03-31 14:10:16,Shepperton_Plant,Bindura,RT_BIN_01,STORE_137,Stale,Packaging issue,0,19,0,0,BATCH_18368,matched
RET_206865,2025-05-05 16:50:40,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_075,Returned Unsold,Packaging issue,0,46,42,0,BATCH_24217,matched
RET_211015,2025-03-14 23:37:43,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_180,Wrong Delivery,Customer complaints,0,0,0,61,BATCH_19937,matched
RET_202706,2025-06-29 16:07:45,Shepperton_Plant,Mutare,RT_MUT_01,STORE_167,Returned Unsold,Late delivery,0,51,38,0,BATCH_14485,matched
RET_208970,2025-02-16 18:13:35,Shepperton_Plant,Harare,RT_HAR_02,STORE_012,Crushed/Squashed,Customer complaints,0,27,0,0,BATCH_23853,matched
RET_200326,2025-01-17 11:21:26,Shepperton_Plant,Harare,RT_HAR_02,STORE_008,Mould Growth,Packaging issue,85,33,0,0,BATCH_18165,matched
RET_205135,2025-04-01 22:46:37,Shepperton_Plant,Bindura,RT_BIN_01,STORE_168,Wrong Delivery,Customer complaints,0,0,0,25,BATCH_14007,matched
RET_205325,2025-01-31 11:36:59,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_077,Returned Unsold,Damaged on shelf,58,29,0,0,BATCH_22593,matched
RET_202499,2025-05-19 23:32:36,Shepperton_Plant,Mutare,RT_MUT_01,STORE_071,Wrong Delivery,,0,0,0,176,BATCH_14209,matched
RET_201004,2025-03-27 02:16:47,Shepperton_Plant,Harare,RT_HAR_03,STORE_180,Mould Growth,,25,0,8,0,BATCH_10253,matched
RET_211979,2025-02-19 11:04:47,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_160,Wrong Delivery,Packaging issue,64,0,0,0,BATCH_21723,matched
RET_207277,2025-04-21 09:38:55,Shepperton_Plant,Harare,RT_HAR_01,STORE_168,Returned Unsold,Late delivery,0,60,0,0,BATCH_21609,matched
RET_211172,2025-02-09 16:04:55,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_158,Returned Unsold,Packaging issue,0,11,0,18,BATCH_16142,matched
RET_204011,2025-06-21 16:41:59,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_095,Returned Unsold,Damaged on shelf,10,0,0,0,BATCH_10115,matched
RET_211679,2025-06-27 19:50:17,Shepperton_Plant,Mutare,RT_MUT_02,STORE_110,Stale,Damaged on shelf,11,0,0,0,BATCH_14061,matched
RET_200534,2025-01-22 16:23:41,Shepperton_Plant,Mutare,RT_MUT_02,STORE_129,Mould Growth,,0,0,0,91,BATCH_15318,matched
RET_203770,2025-03-21 14:15:13,Shepperton_Plant,Harare,RT_HAR_01,STORE_092,Damaged Packaging,Late delivery,24,0,0,22,BATCH_13040,matched
RET_203960,2025-05-24 16:19:13,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_155,Crushed/Squashed,Late delivery,68,33,0,0,BATCH_17903,matched
RET_211539,2025-01-10 06:00:35,Shepperton_Plant,Mutare,RT_MUT_01,STORE_166,Mould Growth,Late delivery,69,0,23,0,BATCH_14380,matched
RET_209846,2025-01-09 06:56:17,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_032,Stale,Damaged on shelf,0,15,0,0,BATCH_17102,matched
RET_200585,2025-02-07 15:08:18,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_151,Returned Unsold,,0,0,61,0,BATCH_20537,matched
RET_210758,2025-07-12 05:13:37,Shepperton_Plant,Mutare,RT_MUT_01,STORE_195,Stale,,0,0,38,49,BATCH_22710,matched
RET_209088,2025-03-16 16:03:26,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_131,Damaged Packaging,Late delivery,0,27,33,0,BATCH_23126,matched
RET_207600,2025-02-05 17:41:54,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_068,Crushed/Squashed,Packaging issue,0,0,82,0,BATCH_22008,matched
RET_205799,2025-04-20 01:21:27,Shepperton_Plant,Harare,RT_HAR_02,STORE_062,Stale,Damaged on shelf,0,0,0,152,BATCH_15256,matched
RET_207372,2025-04-09 03:38:07,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_194,Returned Unsold,Packaging issue,0,47,0,80,BATCH_11667,matched
RET_208839,2025-03-18 19:31:48,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_112,Mould Growth,Customer complaints,0,58,0,61,BATCH_13720,matched
RET_200491,2025-03-22 19:58:16,Shepperton_Plant,Harare,RT_HAR_02,STORE_114,Crushed/Squashed,,0,0,88,0,BATCH_24072,matched
RET_206580,2025-05-23 07:54:41,Shepperton_Plant,Bindura,RT_BIN_01,STORE_061,Expired,Damaged on shelf,0,0,35,34,BATCH_12790,matched
RET_209623,2025-05-26 12:11:41,Shepperton_Plant,Harare,RT_HAR_02,STORE_104,Mould Growth,Late delivery,0,35,23,0,BATCH_19196,matched
RET_209985,2025-04-16 15:53:27,Shepperton_Plant,Bindura,RT_BIN_01,STORE_022,Mould Growth,Packaging issue,0,0,31,0,BATCH_17649,matched
RET_208197,2025-01-24 15:19:21,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_166,Damaged Packaging,,7,0,2,0,BATCH_18592,matched
RET_206798,2025-02-26 09:31:31,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_047,Damaged Packaging,,0,28,0,32,BATCH_10685,matched
RET_210111,2025-01-21 17:56:42,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_127,Expired,Damaged on shelf,0,0,29,0,BATCH_18627,matched
RET_210256,2025-04-11 17:03:37,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_186,Mould Growth,Late delivery,0,0,76,0,BATCH_24821,matched
RET_203548,2025-06-20 23:46:04,Shepperton_Plant,Harare,RT_HAR_02,STORE_138,Stale,,0,37,35,0,BATCH_10616,matched
RET_208118,2025-06-14 12:11:46,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_046,Crushed/Squashed,,31,0,21,0,BATCH_12016,matched
RET_201916,2025-03-19 20:27:31,Shepperton_Plant,Bindura,RT_BIN_01,STORE_176,Crushed/Squashed,Damaged on shelf,0,0,16,13,BATCH_15316,matched
RET_203185,2025-05-20 06:01:41,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_111,Returned Unsold,Damaged on shelf,0,0,23,20,BATCH_15465,matched
RET_206586,2025-04-03 04:10:45,Shepperton_Plant,Harare,RT_HAR_02,STORE_128,Expired,,45,0,0,36,BATCH_24048,matched
RET_201910,2025-02-12 22:59:44,Shepperton_Plant,Harare,RT_HAR_01,STORE_146,Damaged Packaging,,0,0,84,60,BATCH_16601,matched
RET_204034,2025-02-02 23:13:59,Shepperton_Plant,Bindura,RT_BIN_01,STORE_057,Wrong Delivery,Customer complaints,18,0,0,23,BATCH_17790,matched
RET_208239,2025-04-07 05:27:32,Shepperton_Plant,Harare,RT_HAR_01,STORE_088,Expired,,0,56,0,113,BATCH_12188,matched
RET_201133,2025-06-17 16:31:02,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_185,Mould Growth,Late delivery,0,0,0,15,BATCH_13675,matched
RET_211057,2025-07-04 16:04:01,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_088,Expired,Packaging issue,0,0,62,70,BATCH_20792,matched
RET_205080,2025-03-12 08:07:14,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_141,Wrong Delivery,Packaging issue,0,68,0,0,BATCH_15139,matched
RET_202518,2025-02-26 04:20:42,Shepperton_Plant,Harare,RT_HAR_03,STORE_127,Returned Unsold,,69,0,0,85,BATCH_19330,matched
RET_209389,2025-04-21 18:48:15,Shepperton_Plant,Harare,RT_HAR_03,STORE_142,Wrong Delivery,Packaging issue,30,0,0,0,BATCH_21063,matched
RET_201317,2025-04-13 03:07:11,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_092,Wrong Delivery,Damaged on shelf,56,36,0,0,BATCH_11564,matched
RET_204368,2025-04-18 08:35:07,Shepperton_Plant,Bindura,RT_BIN_01,STORE_095,Damaged Packaging,,45,0,0,37,BATCH_17686,matched
RET_200121,2025-01-24 06:03:41,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_020,Returned Unsold,Packaging issue,15,0,0,19,BATCH_16112,matched
RET_210009,2025-05-27 10:51:12,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_132,Stale,Packaging issue,0,4,0,5,BATCH_23672,matched
RET_202449,2025-07-15 06:44:04,Shepperton_Plant,Bindura,RT_BIN_01,STORE_086,Returned Unsold,Customer complaints,0,0,15,0,BATCH_17184,matched
RET_211908,2025-01-11 03:42:30,Shepperton_Plant,Mutare,RT_MUT_02,STORE_008,Stale,,0,0,0,147,BATCH_15639,matched
RET_205662,2025-07-02 22:36:07,Shepperton_Plant,Mutare,RT_MUT_02,STORE_051,Expired,Damaged on shelf,0,39,0,0,BATCH_12534,matched
RET_206080,2025-05-04 11:00:22,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_072,Damaged Packaging,,73,43,0,0,BATCH_12775,matched
RET_209232,2025-01-10 01:55:14,Shepperton_Plant,Mutare,RT_MUT_02,STORE_159,Expired,Late delivery,59,0,25,0,BATCH_17714,matched
RET_202601,2025-06-15 18:58:05,Shepperton_Plant,Mutare,RT_MUT_02,STORE_102,Wrong Delivery,Late delivery,0,0,0,6,BATCH_14139,matched
RET_201522,2025-05-08 09:25:45,Shepperton_Plant,Bindura,RT_BIN_01,STORE_022,Damaged Packaging,,0,0,0,103,BATCH_11109,matched
RET_203484,2025-06-04 12:23:18,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_019,Damaged Packaging,Late delivery,0,0,41,0,BATCH_12834,matched
RET_202173,2025-05-23 04:38:20,Shepperton_Plant,Mutare,RT_MUT_02,STORE_033,Expired,Late delivery,0,5,0,0,BATCH_10856,matched
RET_203283,2025-07-30 02:27:03,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_164,Crushed/Squashed,Late delivery,0,10,0,15,BATCH_19631,matched
RET_204554,2025-05-06 02:15:01,Shepperton_Plant,Harare,RT_HAR_03,STORE_122,Damaged Packaging,Packaging issue,0,37,22,0,BATCH_20622,matched
RET_203605,2025-04-25 01:22:03,Shepperton_Plant,Mutare,RT_MUT_01,STORE_123,Stale,,63,0,0,0,BATCH_21900,matched
RET_211258,2025-06-13 01:15:05,Shepperton_Plant,Mutare,RT_MUT_02,STORE_022,Expired,Packaging issue,0,0,34,0,BATCH_13213,matched
RET_206429,2025-05-05 03:27:10,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_135,Returned Unsold,Packaging issue,0,0,10,0,BATCH_19338,matched
RET_209783,2025-06-29 18:15:10,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_190,Stale,Damaged on shelf,66,0,0,0,BATCH_14767,matched
RET_206660,2025-02-27 22:22:12,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_105,Crushed/Squashed,Damaged on shelf,0,57,42,0,BATCH_19086,matched
RET_211853,2025-01-04 11:32:47,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_119,Expired,Customer complaints,0,16,0,0,BATCH_22759,matched
RET_203768,2025-06-13 00:55:49,Shepperton_Plant,Harare,RT_HAR_01,STORE_124,Wrong Delivery,Customer complaints,0,14,0,0,BATCH_12247,matched
RET_209245,2025-07-07 20:22:18,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_074,Stale,,0,10,13,0,BATCH_15298,matched
RET_208948,2025-03-05 00:22:35,Shepperton_Plant,Mutare,RT_MUT_02,STORE_193,Crushed/Squashed,Customer complaints,0,3,0,0,BATCH_12879,matched
RET_204038,2025-01-24 09:37:15,Shepperton_Plant,Bindura,RT_BIN_01,STORE_050,Wrong Delivery,Damaged on shelf,73,0,0,59,BATCH_17499,matched
RET_203502,2025-04-09 23:29:55,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_168,Damaged Packaging,Packaging issue,76,0,0,0,BATCH_13245,matched
RET_201407,2025-04-03 21:16:47,Shepperton_Plant,Mutare,RT_MUT_02,STORE_174,Stale,,0,35,21,0,BATCH_24466,matched
RET_204631,2025-03-02 11:12:49,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_054,Stale,Packaging issue,0,0,0,156,BATCH_18788,matched
RET_210978,2025-04-17 04:02:14,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_185,Stale,,0,44,0,78,BATCH_17497,matched
RET_207908,2025-05-25 10:59:18,Shepperton_Plant,Harare,RT_HAR_03,STORE_092,Wrong Delivery,Damaged on shelf,88,23,0,0,BATCH_21766,matched
RET_204935,2025-02-01 20:38:10,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_058,Returned Unsold,Damaged on shelf,0,22,0,0,BATCH_12087,matched
RET_208536,2025-06-24 05:17:42,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_118,Damaged Packaging,Packaging issue,68,37,0,0,BATCH_17979,matched
RET_212857,2025-03-01 05:42:48,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_130,Wrong Delivery,Customer complaints,0,19,0,0,BATCH_15332,matched
RET_207209,2025-02-20 17:30:30,Shepperton_Plant,Harare,RT_HAR_03,STORE_002,Crushed/Squashed,Late delivery,86,0,0,80,BATCH_17063,matched
RET_202579,2025-04-13 03:43:53,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_126,Crushed/Squashed,Customer complaints,0,76,0,103,BATCH_15009,matched
RET_206594,2025-01-31 03:50:22,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_116,Returned Unsold,,0,0,86,77,BATCH_17906,matched
RET_203269,2025-06-01 03:30:40,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_094,Mould Growth,Packaging issue,0,0,43,61,BATCH_20573,matched
RET_212487,2025-05-11 11:33:48,Shepperton_Plant,Harare,RT_HAR_01,STORE_151,Damaged Packaging,Packaging issue,0,0,42,0,BATCH_23118,matched
RET_201867,2025-05-12 05:01:41,Shepperton_Plant,Harare,RT_HAR_02,STORE_175,Stale,Customer complaints,0,0,0,111,BATCH_21694,matched
RET_205550,2025-04-15 19:58:03,Shepperton_Plant,Mutare,RT_MUT_02,STORE_104,Wrong Delivery,,0,0,54,0,BATCH_22677,matched
RET_207810,2025-06-26 05:44:06,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_130,Expired,Packaging issue,12,0,0,14,BATCH_12263,matched
RET_212949,2025-02-20 07:00:37,Shepperton_Plant,Bindura,RT_BIN_01,STORE_020,Expired,Damaged on shelf,0,0,11,0,BATCH_11893,matched
RET_207093,2025-01-20 03:10:05,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_151,Expired,,0,60,0,0,BATCH_23605,matched
RET_202521,2025-05-19 07:52:32,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_011,Returned Unsold,Late delivery,21,7,0,0,BATCH_15468,matched
RET_207620,2025-01-06 06:15:29,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_041,Damaged Packaging,Damaged on shelf,6,0,5,0,BATCH_19325,matched
RET_201820,2025-05-12 07:26:14,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_148,Crushed/Squashed,Customer complaints,55,0,32,0,BATCH_16855,matched
RET_207663,2025-05-08 03:18:33,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_008,Mould Growth,Customer complaints,0,0,26,0,BATCH_18261,matched
RET_200051,2025-07-28 21:35:57,Shepperton_Plant,Mutare,RT_MUT_01,STORE_021,Crushed/Squashed,Packaging issue,99,0,40,0,BATCH_11100,matched
RET_203888,2025-04-11 20:25:42,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_085,Expired,Customer complaints,0,28,0,67,BATCH_15311,matched
RET_205187,2025-05-03 13:38:07,Shepperton_Plant,Harare,RT_HAR_03,STORE_060,Mould Growth,,0,24,0,0,BATCH_24029,matched
RET_208763,2025-03-30 03:24:47,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_115,Expired,,0,0,44,61,BATCH_19093,matched
RET_203577,2025-05-05 01:29:12,Shepperton_Plant,Bindura,RT_BIN_01,STORE_132,Mould Growth,Customer complaints,0,0,67,49,BATCH_21599,matched
RET_204565,2025-05-02 02:25:28,Shepperton_Plant,Mutare,RT_MUT_01,STORE_178,Crushed/Squashed,Customer complaints,0,0,48,52,BATCH_22258,matched
RET_208483,2025-05-14 05:10:00,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_057,Mould Growth,Damaged on shelf,0,72,0,0,BATCH_16153,matched
RET_207707,2025-07-09 13:56:07,Shepperton_Plant,Harare,RT_HAR_01,STORE_015,Stale,Packaging issue,66,0,32,0,BATCH_13594,matched
RET_210754,2025-06-02 19:00:20,Shepperton_Plant,Mutare,RT_MUT_01,STORE_159,Mould Growth,Customer complaints,0,0,0,167,BATCH_17733,matched
RET_206391,2025-01-05 02:05:53,Shepperton_Plant,Mutare,RT_MUT_01,STORE_076,Wrong Delivery,,0,0,0,26,BATCH_15971,matched
RET_207814,2025-04-02 03:08:12,Shepperton_Plant,Bindura,RT_BIN_01,STORE_064,Mould Growth,Customer complaints,44,0,0,0,BATCH_21526,matched
RET_201858,2025-04-21 03:10:06,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_132,Stale,Late delivery,0,0,0,72,BATCH_15390,matched
RET_203779,2025-03-28 20:46:31,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_155,Wrong Delivery,,0,8,0,0,BATCH_20504,matched
RET_212457,2025-03-08 01:16:53,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_176,Crushed/Squashed,,28,8,0,0,BATCH_18432,matched
RET_204961,2025-06-07 10:13:57,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_025,Mould Growth,Late delivery,30,0,0,0,BATCH_21159,matched
RET_202809,2025-06-26 19:14:24,Shepperton_Plant,Harare,RT_HAR_02,STORE_002,Returned Unsold,,65,21,0,0,BATCH_24630,matched
RET_212422,2025-06-06 16:01:06,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_122,Mould Growth,,36,0,0,0,BATCH_20508,matched
RET_200498,2025-04-27 16:05:46,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_170,Mould Growth,,0,0,0,161,BATCH_12899,matched
RET_210721,2025-06-15 05:34:14,Shepperton_Plant,Mutare,RT_MUT_02,STORE_158,Returned Unsold,,15,0,0,0,BATCH_22284,matched
RET_212057,2025-01-04 14:28:14,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_095,Damaged Packaging,,0,0,52,0,BATCH_22759,matched
RET_205198,2025-07-06 05:56:34,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_023,Wrong Delivery,Late delivery,0,0,0,154,BATCH_24771,matched
RET_205072,2025-01-27 22:40:33,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_040,Mould Growth,Packaging issue,0,36,0,0,BATCH_17181,matched
RET_200425,2025-02-24 12:37:55,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_095,Crushed/Squashed,Late delivery,0,0,0,168,BATCH_14382,matched
RET_204284,2025-03-01 10:17:19,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_049,Wrong Delivery,,75,42,0,0,BATCH_17615,matched
RET_208886,2025-03-18 05:30:42,Shepperton_Plant,Harare,RT_HAR_03,STORE_195,Wrong Delivery,Packaging issue,18,0,9,0,BATCH_10736,matched
RET_207474,2025-01-27 22:12:24,Shepperton_Plant,Harare,RT_HAR_01,STORE_157,Damaged Packaging,Customer complaints,0,0,17,17,BATCH_22712,matched
RET_200228,2025-07-21 08:08:03,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_109,Returned Unsold,Late delivery,0,28,15,0,BATCH_14346,matched
RET_212804,2025-05-07 04:48:19,Shepperton_Plant,Mutare,RT_MUT_02,STORE_154,Returned Unsold,Customer complaints,48,0,0,72,BATCH_11219,matched
RET_212694,2025-06-26 21:41:37,Shepperton_Plant,Harare,RT_HAR_01,STORE_124,Returned Unsold,Late delivery,0,2,2,0,BATCH_18227,matched
RET_202741,2025-07-28 10:12:42,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_147,Returned Unsold,,79,0,0,62,BATCH_11250,matched
RET_205137,2025-01-19 20:40:18,Shepperton_Plant,Mutare,RT_MUT_01,STORE_081,Returned Unsold,Late delivery,0,0,0,19,BATCH_12730,matched
RET_211425,2025-01-23 15:14:43,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_038,Crushed/Squashed,Packaging issue,5,0,2,0,BATCH_13787,matched
RET_208126,2025-01-10 20:08:42,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_115,Returned Unsold,Customer complaints,0,0,0,58,BATCH_19954,matched
RET_208552,2025-02-12 18:33:31,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_135,Mould Growth,Late delivery,22,0,0,0,BATCH_24426,matched
RET_208283,2025-01-03 12:03:14,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_003,Crushed/Squashed,Damaged on shelf,0,0,2,0,BATCH_11048,matched
RET_202921,2025-04-07 13:38:48,Shepperton_Plant,Bindura,RT_BIN_01,STORE_149,Wrong Delivery,Packaging issue,6,0,2,0,BATCH_10594,matched
RET_206001,2025-03-23 19:40:22,Shepperton_Plant,Harare,RT_HAR_03,STORE_078,Wrong Delivery,,0,79,0,0,BATCH_21327,matched
RET_205718,2025-02-22 02:26:12,Shepperton_Plant,Mutare,RT_MUT_01,STORE_119,Expired,Late delivery,0,0,31,30,BATCH_15044,matched
RET_208911,2025-05-08 14:14:34,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_180,Mould Growth,Customer complaints,0,0,0,47,BATCH_10991,matched
RET_205583,2025-02-17 22:56:43,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_152,Mould Growth,Customer complaints,65,0,0,57,BATCH_14901,matched
RET_211011,2025-03-30 23:57:34,Shepperton_Plant,Harare,RT_HAR_02,STORE_122,Crushed/Squashed,,0,74,0,0,BATCH_14000,matched
RET_203653,2025-03-14 04:28:13,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_131,Damaged Packaging,Late delivery,0,27,0,35,BATCH_15577,matched
RET_207836,2025-06-20 15:15:58,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_190,Returned Unsold,Packaging issue,24,0,14,0,BATCH_16505,matched
RET_207047,2025-05-27 14:01:00,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_176,Expired,Customer complaints,0,37,51,0,BATCH_24737,matched
RET_201128,2025-05-03 06:13:34,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_133,Wrong Delivery,Customer complaints,28,0,0,0,BATCH_17089,matched
RET_208437,2025-04-12 05:21:02,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_061,Stale,Late delivery,0,0,88,0,BATCH_17527,matched
RET_202331,2025-04-17 01:29:26,Shepperton_Plant,Bindura,RT_BIN_01,STORE_018,Damaged Packaging,Packaging issue,59,0,0,87,BATCH_11101,matched
RET_202208,2025-04-28 16:12:27,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_013,Wrong Delivery,,0,0,0,35,BATCH_15623,matched
RET_209085,2025-01-28 22:42:31,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_033,Wrong Delivery,Damaged on shelf,11,0,7,0,BATCH_11989,matched
RET_211620,2025-04-19 13:43:58,Shepperton_Plant,Mutare,RT_MUT_02,STORE_125,Returned Unsold,Damaged on shelf,0,38,0,0,BATCH_20465,matched
RET_207223,2025-04-12 06:39:24,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_170,Mould Growth,Customer complaints,0,0,63,0,BATCH_18806,matched
RET_203153,2025-05-22 14:11:34,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_019,Returned Unsold,Packaging issue,17,0,0,0,BATCH_13876,matched
