dispatch_id,departure_time,expected_arrival,actual_arrival,plant_id,depot_id,vehicle_id,Soft white,High Energy Brown,Whole grain loaf,Low GI Seed loaf,total_quantity
DSP_904408,2025-04-13 05:00:00,2025-04-13 05:50:00,2025-04-13 06:03:00,Shepperton_Plant,Hatcliff,TRUCK_064,2142,498,529,546,3715
DSP_904409,2025-04-13 03:00:00,2025-04-13 05:30:00,2025-04-13 05:50:00,Shepperton_Plant,Chinhoyi,TRUCK_078,1954,633,496,480,3563
DSP_904410,2025-04-13 04:00:00,2025-04-13 09:00:00,2025-04-13 08:56:00,Shepperton_Plant,Mutare,TRUCK_123,2000,650,622,470,3742
DSP_904411,2025-04-13 04:00:00,2025-04-13 05:00:00,2025-04-13 05:09:00,Shepperton_Plant,Harare,TRUCK_097,1218,360,383,571,2532
DSP_904412,2025-04-13 05:00:00,2025-04-13 07:30:00,2025-04-13 07:47:00,Shepperton_Plant,Chinhoyi,TRUCK_042,1987,531,623,565,3706
DSP_904413,2025-04-13 04:00:00,2025-04-13 05:00:00,2025-04-13 04:50:00,Shepperton_Plant,Harare,TRUCK_119,1294,355,286,294,2229
DSP_904414,2025-04-13 02:00:00,2025-04-13 07:00:00,2025-04-13 07:45:00,Shepperton_Plant,Mutare,TRUCK_143,1293,426,330,320,2369
DSP_904415,2025-04-13 02:00:00,2025-04-13 04:30:00,2025-04-13 04:45:00,Shepperton_Plant,Chinhoyi,TRUCK_066,1312,348,420,456,2536
DSP_904416,2025-04-13 02:00:00,2025-04-13 04:20:00,2025-04-13 04:35:00,Shepperton_Plant,Bindura,TRUCK_014,2252,437,580,707,3976
DSP_904417,2025-04-13 05:00:00,2025-04-13 05:50:00,2025-04-13 05:43:00,Shepperton_Plant,Hatcliff,TRUCK_103,1315,313,280,323,2231
DSP_904418,2025-04-13 02:00:00,2025-04-13 04:20:00,2025-04-13 04:35:00,Shepperton_Plant,Bindura,TRUCK_053,1554,315,477,413,2759
DSP_904419,2025-04-13 02:00:00,2025-04-13 03:50:00,2025-04-13 04:03:00,Shepperton_Plant,Murehwa,TRUCK_115,2059,674,614,590,3937
DSP_904420,2025-04-13 03:00:00,2025-04-13 08:00:00,2025-04-13 08:38:00,Shepperton_Plant,Mutare,TRUCK_126,1676,362,476,452,2966
DSP_904421,2025-04-13 06:00:00,2025-04-13 07:00:00,2025-04-13 06:57:00,Shepperton_Plant,Harare,TRUCK_113,1974,492,676,746,3888
DSP_904422,2025-04-13 04:00:00,2025-04-13 05:50:00,2025-04-13 06:31:00,Shepperton_Plant,Murehwa,TRUCK_081,1523,516,658,516,3213
DSP_904423,2025-04-13 04:00:00,2025-04-13 04:50:00,2025-04-13 05:07:00,Shepperton_Plant,Hatcliff,TRUCK_136,2071,773,609,662,4115
DSP_904424,2025-04-13 04:00:00,2025-04-13 04:50:00,2025-04-13 05:05:00,Shepperton_Plant,Hatcliff,TRUCK_105,1904,573,449,415,3341
DSP_904425,2025-04-13 05:00:00,2025-04-13 10:00:00,2025-04-13 09:52:00,Shepperton_Plant,Mutare,TRUCK_004,1377,381,396,294,2448
DSP_904426,2025-04-13 04:00:00,2025-04-13 05:00:00,2025-04-13 05:12:00,Shepperton_Plant,Harare,TRUCK_134,972,301,317,406,1996
DSP_904427,2025-04-13 05:00:00,2025-04-13 07:20:00,2025-04-13 07:46:00,Shepperton_Plant,Bindura,TRUCK_009,1269,386,433,334,2422
DSP_904428,2025-04-13 05:00:00,2025-04-13 06:00:00,2025-04-13 05:54:00,Shepperton_Plant,Harare,TRUCK_112,898,245,309,362,1814
DSP_904429,2025-04-13 03:00:00,2025-04-13 05:20:00,2025-04-13 05:16:00,Shepperton_Plant,Bindura,TRUCK_084,1612,513,573,734,3432
DSP_904430,2025-04-13 03:00:00,2025-04-13 05:00:00,2025-04-13 05:24:00,Shepperton_Plant,Chegutu,TRUCK_135,2044,504,796,563,3907
DSP_904431,2025-04-13 02:00:00,2025-04-13 04:00:00,2025-04-13 04:01:00,Shepperton_Plant,Chegutu,TRUCK_071,2182,427,696,553,3858
DSP_904432,2025-04-13 03:00:00,2025-04-13 03:50:00,2025-04-13 03:46:00,Shepperton_Plant,Hatcliff,TRUCK_073,950,433,350,305,2038
DSP_904433,2025-04-13 03:00:00,2025-04-13 04:50:00,2025-04-13 04:45:00,Shepperton_Plant,Murehwa,TRUCK_037,1255,410,369,403,2437
DSP_904434,2025-04-13 04:00:00,2025-04-13 06:20:00,2025-04-13 06:22:00,Shepperton_Plant,Bindura,TRUCK_092,2094,494,832,637,4057
DSP_904435,2025-04-13 03:00:00,2025-04-13 08:00:00,2025-04-13 08:17:00,Shepperton_Plant,Mutare,TRUCK_054,1878,840,760,634,4112
DSP_904436,2025-04-13 04:00:00,2025-04-13 09:00:00,2025-04-13 09:04:00,Shepperton_Plant,Mutare,TRUCK_089,2067,525,523,486,3601
DSP_904437,2025-04-13 03:00:00,2025-04-13 05:30:00,2025-04-13 05:58:00,Shepperton_Plant,Chinhoyi,TRUCK_017,1593,335,438,411,2777
DSP_904438,2025-04-13 03:00:00,2025-04-13 03:50:00,2025-04-13 04:30:00,Shepperton_Plant,Hatcliff,TRUCK_083,1402,362,425,341,2530
DSP_904439,2025-04-13 04:00:00,2025-04-13 04:50:00,2025-04-13 05:14:00,Shepperton_Plant,Hatcliff,TRUCK_067,1472,598,479,649,3198
DSP_904440,2025-04-13 05:00:00,2025-04-13 06:00:00,2025-04-13 05:56:00,Shepperton_Plant,Harare,TRUCK_038,1345,293,325,340,2303
DSP_904441,2025-04-13 04:00:00,2025-04-13 09:00:00,2025-04-13 08:51:00,Shepperton_Plant,Mutare,TRUCK_147,2113,480,695,648,3936
DSP_904442,2025-04-13 06:00:00,2025-04-13 08:30:00,2025-04-13 08:35:00,Shepperton_Plant,Chinhoyi,TRUCK_057,1080,393,316,377,2166
DSP_904443,2025-04-13 06:00:00,2025-04-13 08:30:00,2025-04-13 08:27:00,Shepperton_Plant,Chinhoyi,TRUCK_051,1104,372,330,413,2219
DSP_904444,2025-04-13 04:00:00,2025-04-13 05:50:00,2025-04-13 05:40:00,Shepperton_Plant,Murehwa,TRUCK_065,988,434,428,333,2183
DSP_904445,2025-04-13 02:00:00,2025-04-13 04:20:00,2025-04-13 04:17:00,Shepperton_Plant,Bindura,TRUCK_086,1042,498,325,442,2307
DSP_904446,2025-04-13 03:00:00,2025-04-13 08:00:00,2025-04-13 07:51:00,Shepperton_Plant,Mutare,TRUCK_046,985,317,426,375,2103
DSP_904447,2025-04-14 02:00:00,2025-04-14 02:50:00,2025-04-14 02:52:00,Shepperton_Plant,Hatcliff,TRUCK_056,1364,424,577,544,2909
DSP_904448,2025-04-14 05:00:00,2025-04-14 10:00:00,2025-04-14 10:09:00,Shepperton_Plant,Mutare,TRUCK_018,1507,348,466,528,2849
DSP_904449,2025-04-14 02:00:00,2025-04-14 02:50:00,2025-04-14 03:00:00,Shepperton_Plant,Hatcliff,TRUCK_006,1429,405,481,335,2650
DSP_904450,2025-04-14 03:00:00,2025-04-14 05:20:00,2025-04-14 05:57:00,Shepperton_Plant,Bindura,TRUCK_128,1518,566,549,489,3122
DSP_904451,2025-04-14 05:00:00,2025-04-14 05:50:00,2025-04-14 05:50:00,Shepperton_Plant,Hatcliff,TRUCK_119,1445,649,554,539,3187
DSP_904452,2025-04-14 05:00:00,2025-04-14 05:50:00,2025-04-14 06:27:00,Shepperton_Plant,Hatcliff,TRUCK_137,1728,328,447,390,2893
DSP_904453,2025-04-14 05:00:00,2025-04-14 07:30:00,2025-04-14 07:33:00,Shepperton_Plant,Chinhoyi,TRUCK_100,1616,771,622,560,3569
DSP_904454,2025-04-14 02:00:00,2025-04-14 03:00:00,2025-04-14 02:57:00,Shepperton_Plant,Harare,TRUCK_049,1255,363,437,574,2629
DSP_904455,2025-04-14 06:00:00,2025-04-14 08:30:00,2025-04-14 08:31:00,Shepperton_Plant,Chinhoyi,TRUCK_024,1837,424,565,435,3261
DSP_904456,2025-04-14 05:00:00,2025-04-14 07:20:00,2025-04-14 07:14:00,Shepperton_Plant,Bindura,TRUCK_129,2079,537,542,657,3815
DSP_904457,2025-04-14 05:00:00,2025-04-14 10:00:00,2025-04-14 10:03:00,Shepperton_Plant,Mutare,TRUCK_126,1203,314,322,335,2174
DSP_904458,2025-04-14 05:00:00,2025-04-14 10:00:00,2025-04-14 09:53:00,Shepperton_Plant,Mutare,TRUCK_108,2380,473,615,552,4020
DSP_904459,2025-04-14 02:00:00,2025-04-14 04:30:00,2025-04-14 04:23:00,Shepperton_Plant,Chinhoyi,TRUCK_054,1788,601,716,488,3593
DSP_904460,2025-04-14 06:00:00,2025-04-14 08:20:00,2025-04-14 08:15:00,Shepperton_Plant,Bindura,TRUCK_125,1555,420,664,536,3175
DSP_904461,2025-04-14 06:00:00,2025-04-14 08:20:00,2025-04-14 08:31:00,Shepperton_Plant,Bindura,TRUCK_143,1217,359,342,258,2176
DSP_904462,2025-04-14 02:00:00,2025-04-14 03:00:00,2025-04-14 02:52:00,Shepperton_Plant,Harare,TRUCK_092,877,371,395,295,1938
DSP_904463,2025-04-14 04:00:00,2025-04-14 04:50:00,2025-04-14 04:50:00,Shepperton_Plant,Hatcliff,TRUCK_047,2349,501,573,622,4045
DSP_904464,2025-04-14 03:00:00,2025-04-14 05:00:00,2025-04-14 05:22:00,Shepperton_Plant,Chegutu,TRUCK_022,1233,503,431,533,2700
DSP_904465,2025-04-14 06:00:00,2025-04-14 07:50:00,2025-04-14 08:34:00,Shepperton_Plant,Murehwa,TRUCK_074,1263,277,269,299,2108
DSP_904466,2025-04-14 03:00:00,2025-04-14 05:20:00,2025-04-14 05:26:00,Shepperton_Plant,Bindura,TRUCK_135,2130,604,651,522,3907
DSP_904467,2025-04-14 02:00:00,2025-04-14 04:30:00,2025-04-14 04:31:00,Shepperton_Plant,Chinhoyi,TRUCK_097,1912,807,725,635,4079
DSP_904468,2025-04-14 02:00:00,2025-04-14 04:00:00,2025-04-14 04:09:00,Shepperton_Plant,Chegutu,TRUCK_032,1927,490,424,406,3247
DSP_904469,2025-04-14 03:00:00,2025-04-14 04:00:00,2025-04-14 03:58:00,Shepperton_Plant,Harare,TRUCK_050,1817,589,586,444,3436
DSP_904470,2025-04-14 06:00:00,2025-04-14 08:20:00,2025-04-14 08:21:00,Shepperton_Plant,Bindura,TRUCK_005,1587,645,546,746,3524
DSP_904471,2025-04-14 05:00:00,2025-04-14 07:00:00,2025-04-14 07:16:00,Shepperton_Plant,Chegutu,TRUCK_043,2143,583,449,549,3724
DSP_904472,2025-04-14 03:00:00,2025-04-14 05:20:00,2025-04-14 05:36:00,Shepperton_Plant,Bindura,TRUCK_072,2043,587,483,666,3779
DSP_904473,2025-04-14 05:00:00,2025-04-14 10:00:00,2025-04-14 10:02:00,Shepperton_Plant,Mutare,TRUCK_065,1522,500,641,683,3346
DSP_904474,2025-04-14 05:00:00,2025-04-14 07:20:00,2025-04-14 07:32:00,Shepperton_Plant,Bindura,TRUCK_007,1587,404,382,360,2733
DSP_904475,2025-04-14 03:00:00,2025-04-14 05:00:00,2025-04-14 04:55:00,Shepperton_Plant,Chegutu,TRUCK_145,2020,727,554,585,3886
DSP_904476,2025-04-14 02:00:00,2025-04-14 07:00:00,2025-04-14 07:04:00,Shepperton_Plant,Mutare,TRUCK_014,1712,407,305,451,2875
DSP_904477,2025-04-14 06:00:00,2025-04-14 07:00:00,2025-04-14 07:27:00,Shepperton_Plant,Harare,TRUCK_105,1121,326,272,353,2072
DSP_904478,2025-04-14 06:00:00,2025-04-14 07:50:00,2025-04-14 07:45:00,Shepperton_Plant,Murehwa,TRUCK_067,1914,383,537,403,3237
DSP_904479,2025-04-14 06:00:00,2025-04-14 08:30:00,2025-04-14 08:34:00,Shepperton_Plant,Chinhoyi,TRUCK_044,1138,420,401,393,2352
DSP_904480,2025-04-14 02:00:00,2025-04-14 02:50:00,2025-04-14 02:53:00,Shepperton_Plant,Hatcliff,TRUCK_131,1118,301,315,283,2017
DSP_904481,2025-04-14 04:00:00,2025-04-14 06:30:00,2025-04-14 06:28:00,Shepperton_Plant,Chinhoyi,TRUCK_051,1914,414,561,630,3519
DSP_904482,2025-04-14 05:00:00,2025-04-14 05:50:00,2025-04-14 05:54:00,Shepperton_Plant,Hatcliff,TRUCK_053,1985,525,591,561,3662
DSP_904483,2025-04-14 06:00:00,2025-04-14 08:30:00,2025-04-14 08:59:00,Shepperton_Plant,Chinhoyi,TRUCK_068,2112,715,618,722,4167
DSP_904484,2025-04-14 03:00:00,2025-04-14 03:50:00,2025-04-14 04:10:00,Shepperton_Plant,Hatcliff,TRUCK_133,1245,476,378,384,2483
DSP_904485,2025-04-14 03:00:00,2025-04-14 04:00:00,2025-04-14 04:18:00,Shepperton_Plant,Harare,TRUCK_127,2282,613,589,495,3979
DSP_904486,2025-04-14 05:00:00,2025-04-14 06:00:00,2025-04-14 06:04:00,Shepperton_Plant,Harare,TRUCK_079,1393,471,442,587,2893
DSP_904487,2025-04-14 02:00:00,2025-04-14 04:20:00,2025-04-14 04:29:00,Shepperton_Plant,Bindura,TRUCK_031,2366,490,730,526,4112
DSP_904488,2025-04-14 04:00:00,2025-04-14 04:50:00,2025-04-14 04:47:00,Shepperton_Plant,Hatcliff,TRUCK_010,1223,309,327,323,2182
DSP_904489,2025-04-14 03:00:00,2025-04-14 04:00:00,2025-04-14 04:00:00,Shepperton_Plant,Harare,TRUCK_039,1526,573,503,557,3159
DSP_904490,2025-04-14 04:00:00,2025-04-14 05:50:00,2025-04-14 05:41:00,Shepperton_Plant,Murehwa,TRUCK_142,1851,550,535,525,3461
DSP_904491,2025-04-14 03:00:00,2025-04-14 04:50:00,2025-04-14 04:52:00,Shepperton_Plant,Murehwa,TRUCK_113,1896,759,774,541,3970
DSP_904492,2025-04-14 02:00:00,2025-04-14 03:00:00,2025-04-14 03:36:00,Shepperton_Plant,Harare,TRUCK_110,1774,553,398,504,3229
DSP_904493,2025-04-14 04:00:00,2025-04-14 05:00:00,2025-04-14 05:45:00,Shepperton_Plant,Harare,TRUCK_038,1607,427,316,447,2797
DSP_904494,2025-04-14 05:00:00,2025-04-14 07:20:00,2025-04-14 07:47:00,Shepperton_Plant,Bindura,TRUCK_057,1961,542,721,644,3868
DSP_904495,2025-04-14 05:00:00,2025-04-14 07:00:00,2025-04-14 07:08:00,Shepperton_Plant,Chegutu,TRUCK_001,1321,355,439,377,2492
DSP_904496,2025-04-14 05:00:00,2025-04-14 06:50:00,2025-04-14 06:55:00,Shepperton_Plant,Murehwa,TRUCK_093,1379,468,422,477,2746
DSP_904497,2025-04-14 02:00:00,2025-04-14 04:30:00,2025-04-14 05:08:00,Shepperton_Plant,Chinhoyi,TRUCK_144,1474,441,393,529,2837
DSP_904498,2025-04-14 02:00:00,2025-04-14 07:00:00,2025-04-14 07:29:00,Shepperton_Plant,Mutare,TRUCK_073,1823,373,561,498,3255
DSP_904499,2025-04-14 02:00:00,2025-04-14 04:20:00,2025-04-14 04:35:00,Shepperton_Plant,Bindura,TRUCK_085,1654,643,592,517,3406
DSP_904500,2025-04-14 02:00:00,2025-04-14 04:00:00,2025-04-14 04:01:00,Shepperton_Plant,Chegutu,TRUCK_003,1946,470,548,726,3690
DSP_904501,2025-04-14 03:00:00,2025-04-14 05:00:00,2025-04-14 05:04:00,Shepperton_Plant,Chegutu,TRUCK_036,1537,698,453,621,3309
DSP_904502,2025-04-14 03:00:00,2025-04-14 04:50:00,2025-04-14 05:00:00,Shepperton_Plant,Murehwa,TRUCK_034,1409,390,356,356,2511
DSP_904503,2025-04-14 05:00:00,2025-04-14 07:00:00,2025-04-14 07:38:00,Shepperton_Plant,Chegutu,TRUCK_066,2317,587,458,596,3958
DSP_904504,2025-04-14 06:00:00,2025-04-14 08:20:00,2025-04-14 08:34:00,Shepperton_Plant,Bindura,TRUCK_102,1658,564,610,458,3290
DSP_904505,2025-04-14 03:00:00,2025-04-14 04:50:00,2025-04-14 04:45:00,Shepperton_Plant,Murehwa,TRUCK_121,950,331,359,380,2020
DSP_904506,2025-04-15 03:00:00,2025-04-15 08:00:00,2025-04-15 08:06:00,Shepperton_Plant,Mutare,TRUCK_029,1405,503,387,428,2723
DSP_904507,2025-04-15 05:00:00,2025-04-15 10:00:00,2025-04-15 09:59:00,Shepperton_Plant,Mutare,TRUCK_078,943,387,402,329,2061
DSP_904508,2025-04-15 04:00:00,2025-04-15 06:30:00,2025-04-15 06:22:00,Shepperton_Plant,Chinhoyi,TRUCK_116,1864,565,610,549,3588
DSP_904509,2025-04-15 05:00:00,2025-04-15 10:00:00,2025-04-15 10:13:00,Shepperton_Plant,Mutare,TRUCK_140,995,244,288,354,1881
DSP_904510,2025-04-15 03:00:00,2025-04-15 05:00:00,2025-04-15 05:15:00,Shepperton_Plant,Chegutu,TRUCK_144,2044,714,539,635,3932
DSP_904511,2025-04-15 03:00:00,2025-04-15 04:50:00,2025-04-15 05:01:00,Shepperton_Plant,Murehwa,TRUCK_039,1237,272,346,310,2165
DSP_904512,2025-04-15 06:00:00,2025-04-15 08:20:00,2025-04-15 08:49:00,Shepperton_Plant,Bindura,TRUCK_118,2108,591,388,514,3601
DSP_904513,2025-04-15 05:00:00,2025-04-15 07:00:00,2025-04-15 06:54:00,Shepperton_Plant,Chegutu,TRUCK_150,1097,369,288,307,2061
DSP_904514,2025-04-15 05:00:00,2025-04-15 07:20:00,2025-04-15 07:20:00,Shepperton_Plant,Bindura,TRUCK_084,1809,412,605,544,3370
DSP_904515,2025-04-15 05:00:00,2025-04-15 06:00:00,2025-04-15 06:42:00,Shepperton_Plant,Harare,TRUCK_022,1290,364,306,345,2305
DSP_904516,2025-04-15 05:00:00,2025-04-15 06:00:00,2025-04-15 05:58:00,Shepperton_Plant,Harare,TRUCK_117,1247,516,363,436,2562
DSP_904517,2025-04-15 05:00:00,2025-04-15 05:50:00,2025-04-15 06:03:00,Shepperton_Plant,Hatcliff,TRUCK_092,2227,495,509,686,3917
DSP_904518,2025-04-15 02:00:00,2025-04-15 03:00:00,2025-04-15 02:57:00,Shepperton_Plant,Harare,TRUCK_109,1685,724,662,474,3545
DSP_904519,2025-04-15 03:00:00,2025-04-15 05:00:00,2025-04-15 05:33:00,Shepperton_Plant,Chegutu,TRUCK_103,1535,356,336,360,2587
DSP_904520,2025-04-15 04:00:00,2025-04-15 04:50:00,2025-04-15 04:49:00,Shepperton_Plant,Hatcliff,TRUCK_013,1312,293,293,367,2265
DSP_904521,2025-04-15 03:00:00,2025-04-15 05:30:00,2025-04-15 05:27:00,Shepperton_Plant,Chinhoyi,TRUCK_065,1186,275,319,222,2002
DSP_904522,2025-04-15 02:00:00,2025-04-15 02:50:00,2025-04-15 02:51:00,Shepperton_Plant,Hatcliff,TRUCK_017,1548,447,555,739,3289
DSP_904523,2025-04-15 03:00:00,2025-04-15 05:00:00,2025-04-15 04:53:00,Shepperton_Plant,Chegutu,TRUCK_069,1862,377,398,544,3181
DSP_904524,2025-04-15 05:00:00,2025-04-15 07:30:00,2025-04-15 07:31:00,Shepperton_Plant,Chinhoyi,TRUCK_119,1141,288,352,343,2124
DSP_904525,2025-04-15 02:00:00,2025-04-15 04:20:00,2025-04-15 04:18:00,Shepperton_Plant,Bindura,TRUCK_071,2041,609,465,488,3603
DSP_904526,2025-04-15 05:00:00,2025-04-15 05:50:00,2025-04-15 05:53:00,Shepperton_Plant,Hatcliff,TRUCK_028,1386,459,493,502,2840
DSP_904527,2025-04-15 04:00:00,2025-04-15 05:50:00,2025-04-15 05:46:00,Shepperton_Plant,Murehwa,TRUCK_108,1963,550,686,613,3812
DSP_904528,2025-04-15 03:00:00,2025-04-15 04:50:00,2025-04-15 04:50:00,Shepperton_Plant,Murehwa,TRUCK_141,1627,561,753,675,3616
DSP_904529,2025-04-15 04:00:00,2025-04-15 09:00:00,2025-04-15 09:06:00,Shepperton_Plant,Mutare,TRUCK_034,2122,461,587,594,3764
DSP_904530,2025-04-15 02:00:00,2025-04-15 02:50:00,2025-04-15 03:08:00,Shepperton_Plant,Hatcliff,TRUCK_095,1541,495,626,546,3208
DSP_904531,2025-04-15 04:00:00,2025-04-15 06:30:00,2025-04-15 06:58:00,Shepperton_Plant,Chinhoyi,TRUCK_096,2157,631,601,511,3900
DSP_904532,2025-04-15 04:00:00,2025-04-15 06:30:00,2025-04-15 06:45:00,Shepperton_Plant,Chinhoyi,TRUCK_045,1090,317,428,363,2198
DSP_904533,2025-04-15 06:00:00,2025-04-15 08:30:00,2025-04-15 08:39:00,Shepperton_Plant,Chinhoyi,TRUCK_035,2376,631,482,529,4018
DSP_904534,2025-04-15 03:00:00,2025-04-15 05:00:00,2025-04-15 05:13:00,Shepperton_Plant,Chegutu,TRUCK_122,1397,305,345,394,2441
DSP_904535,2025-04-16 02:00:00,2025-04-16 02:50:00,2025-04-16 02:59:00,Shepperton_Plant,Hatcliff,TRUCK_023,1056,280,288,376,2000
DSP_904536,2025-04-16 04:00:00,2025-04-16 06:00:00,2025-04-16 06:09:00,Shepperton_Plant,Chegutu,TRUCK_114,1885,478,703,593,3659
DSP_904537,2025-04-16 05:00:00,2025-04-16 06:00:00,2025-04-16 06:03:00,Shepperton_Plant,Harare,TRUCK_028,1598,626,611,457,3292
DSP_904538,2025-04-16 02:00:00,2025-04-16 07:00:00,2025-04-16 06:59:00,Shepperton_Plant,Mutare,TRUCK_041,1830,476,481,581,3368
DSP_904539,2025-04-16 05:00:00,2025-04-16 07:00:00,2025-04-16 07:17:00,Shepperton_Plant,Chegutu,TRUCK_121,1963,488,522,362,3335
DSP_904540,2025-04-16 04:00:00,2025-04-16 06:00:00,2025-04-16 06:09:00,Shepperton_Plant,Chegutu,TRUCK_140,2159,568,439,615,3781
DSP_904541,2025-04-16 02:00:00,2025-04-16 04:20:00,2025-04-16 04:22:00,Shepperton_Plant,Bindura,TRUCK_084,1137,396,362,327,2222
DSP_904542,2025-04-16 03:00:00,2025-04-16 04:50:00,2025-04-16 04:58:00,Shepperton_Plant,Murehwa,TRUCK_109,1308,333,364,457,2462
DSP_904543,2025-04-16 03:00:00,2025-04-16 03:50:00,2025-04-16 04:21:00,Shepperton_Plant,Hatcliff,TRUCK_069,2252,603,593,736,4184
DSP_904544,2025-04-16 06:00:00,2025-04-16 08:20:00,2025-04-16 08:20:00,Shepperton_Plant,Bindura,TRUCK_051,1626,531,617,771,3545
DSP_904545,2025-04-16 02:00:00,2025-04-16 04:00:00,2025-04-16 04:28:00,Shepperton_Plant,Chegutu,TRUCK_083,2153,445,565,638,3801
DSP_904546,2025-04-16 06:00:00,2025-04-16 08:00:00,2025-04-16 08:39:00,Shepperton_Plant,Chegutu,TRUCK_122,1125,483,416,325,2349
DSP_904547,2025-04-16 05:00:00,2025-04-16 10:00:00,2025-04-16 10:40:00,Shepperton_Plant,Mutare,TRUCK_118,1562,494,405,554,3015
DSP_904548,2025-04-16 04:00:00,2025-04-16 04:50:00,2025-04-16 04:53:00,Shepperton_Plant,Hatcliff,TRUCK_012,1153,475,388,499,2515
DSP_904549,2025-04-16 06:00:00,2025-04-16 08:00:00,2025-04-16 08:02:00,Shepperton_Plant,Chegutu,TRUCK_049,1289,399,314,352,2354
DSP_904550,2025-04-16 05:00:00,2025-04-16 10:00:00,2025-04-16 10:21:00,Shepperton_Plant,Mutare,TRUCK_035,1763,762,556,766,3847
DSP_904551,2025-04-16 06:00:00,2025-04-16 06:50:00,2025-04-16 07:02:00,Shepperton_Plant,Hatcliff,TRUCK_033,1843,510,523,466,3342
DSP_904552,2025-04-16 04:00:00,2025-04-16 09:00:00,2025-04-16 09:30:00,Shepperton_Plant,Mutare,TRUCK_099,828,361,282,362,1833
DSP_904553,2025-04-16 03:00:00,2025-04-16 05:20:00,2025-04-16 05:23:00,Shepperton_Plant,Bindura,TRUCK_147,1630,505,373,484,2992
DSP_904554,2025-04-16 03:00:00,2025-04-16 04:50:00,2025-04-16 04:51:00,Shepperton_Plant,Murehwa,TRUCK_063,1783,687,628,529,3627
DSP_904555,2025-04-16 04:00:00,2025-04-16 05:00:00,2025-04-16 05:11:00,Shepperton_Plant,Harare,TRUCK_102,1485,347,436,483,2751
DSP_904556,2025-04-16 03:00:00,2025-04-16 05:30:00,2025-04-16 05:36:00,Shepperton_Plant,Chinhoyi,TRUCK_127,1240,312,396,426,2374
DSP_904557,2025-04-16 02:00:00,2025-04-16 03:50:00,2025-04-16 04:09:00,Shepperton_Plant,Murehwa,TRUCK_097,1097,423,455,334,2309
DSP_904558,2025-04-16 02:00:00,2025-04-16 04:00:00,2025-04-16 03:50:00,Shepperton_Plant,Chegutu,TRUCK_017,1914,343,541,424,3222
DSP_904559,2025-04-16 03:00:00,2025-04-16 05:30:00,2025-04-16 05:34:00,Shepperton_Plant,Chinhoyi,TRUCK_071,1069,265,299,374,2007
DSP_904560,2025-04-16 04:00:00,2025-04-16 05:00:00,2025-04-16 05:32:00,Shepperton_Plant,Harare,TRUCK_059,1775,493,588,613,3469
DSP_904561,2025-04-16 03:00:00,2025-04-16 08:00:00,2025-04-16 08:38:00,Shepperton_Plant,Mutare,TRUCK_001,1427,578,527,389,2921
DSP_904562,2025-04-16 04:00:00,2025-04-16 05:00:00,2025-04-16 04:54:00,Shepperton_Plant,Harare,TRUCK_132,1534,513,531,387,2965
DSP_904563,2025-04-16 06:00:00,2025-04-16 08:00:00,2025-04-16 08:14:00,Shepperton_Plant,Chegutu,TRUCK_131,2004,716,602,566,3888
DSP_904564,2025-04-16 03:00:00,2025-04-16 05:00:00,2025-04-16 04:59:00,Shepperton_Plant,Chegutu,TRUCK_112,1909,656,506,664,3735
DSP_904565,2025-04-16 03:00:00,2025-04-16 04:00:00,2025-04-16 03:58:00,Shepperton_Plant,Harare,TRUCK_056,2343,599,507,658,4107
DSP_904566,2025-04-16 05:00:00,2025-04-16 05:50:00,2025-04-16 06:00:00,Shepperton_Plant,Hatcliff,TRUCK_042,1832,330,474,422,3058
DSP_904567,2025-04-16 04:00:00,2025-04-16 06:00:00,2025-04-16 06:29:00,Shepperton_Plant,Chegutu,TRUCK_070,2270,633,521,619,4043
DSP_904568,2025-04-16 05:00:00,2025-04-16 10:00:00,2025-04-16 10:05:00,Shepperton_Plant,Mutare,TRUCK_054,1918,546,507,388,3359
DSP_904569,2025-04-16 05:00:00,2025-04-16 06:50:00,2025-04-16 06:54:00,Shepperton_Plant,Murehwa,TRUCK_037,992,257,357,296,1902
DSP_904570,2025-04-16 05:00:00,2025-04-16 07:30:00,2025-04-16 07:27:00,Shepperton_Plant,Chinhoyi,TRUCK_039,1765,588,591,613,3557
DSP_904571,2025-04-16 06:00:00,2025-04-16 07:00:00,2025-04-16 07:01:00,Shepperton_Plant,Harare,TRUCK_075,1311,297,367,400,2375
DSP_904572,2025-04-16 06:00:00,2025-04-16 07:00:00,2025-04-16 07:09:00,Shepperton_Plant,Harare,TRUCK_010,1545,584,657,448,3234
DSP_904573,2025-04-16 05:00:00,2025-04-16 07:30:00,2025-04-16 08:04:00,Shepperton_Plant,Chinhoyi,TRUCK_062,1012,379,330,322,2043
DSP_904574,2025-04-16 02:00:00,2025-04-16 04:00:00,2025-04-16 04:42:00,Shepperton_Plant,Chegutu,TRUCK_126,1723,629,630,649,3631
DSP_904575,2025-04-16 04:00:00,2025-04-16 05:00:00,2025-04-16 04:53:00,Shepperton_Plant,Harare,TRUCK_141,2299,565,497,527,3888
DSP_904576,2025-04-16 02:00:00,2025-04-16 02:50:00,2025-04-16 02:51:00,Shepperton_Plant,Hatcliff,TRUCK_080,1573,490,501,412,2976
DSP_904577,2025-04-16 06:00:00,2025-04-16 08:30:00,2025-04-16 08:34:00,Shepperton_Plant,Chinhoyi,TRUCK_004,1261,330,391,368,2350
